x,y,condition,label,official_test_index
21.365084,45.294262,grayscale,7,5719
21.696651,43.972122,grayscale,7,1884
31.873512,-34.71185,grayscale,4,2898
19.590263,22.078281,grayscale,1,4640
27.1878,-37.912872,grayscale,4,7610
-61.105686,-0.13123256,grayscale,8,1833
-32.63201,20.202623,grayscale,0,6455
-21.97141,-10.94571,grayscale,9,3893
7.314522,-40.01151,grayscale,6,4731
7.944713,-28.058714,grayscale,6,929
5.7999735,-45.658596,grayscale,6,3962
30.04952,4.4272566,grayscale,3,3778
24.121252,-37.571358,grayscale,4,1429
-43.00231,-27.74222,grayscale,2,49
-26.981962,-1.6480135,grayscale,9,276
6.402204,33.391705,grayscale,1,6076
-30.608725,38.75277,grayscale,0,1389
-36.184097,-36.708977,grayscale,2,3362
-41.092537,-30.378065,grayscale,2,317
-32.57579,41.069653,grayscale,0,4675
2.781045,-9.071206,grayscale,5,5924
11.330094,23.359524,grayscale,1,198
-7.683505,-34.374207,grayscale,6,7779
22.416096,-35.45705,grayscale,4,4054
21.68188,-37.663803,grayscale,4,5556
7.678108,31.419117,grayscale,1,2687
-38.007202,-34.401764,grayscale,2,1202
25.061707,12.325347,grayscale,5,97
35.267418,-38.691067,grayscale,4,6033
29.454948,25.94386,grayscale,7,1711
-28.263357,-0.45846242,grayscale,9,1430
-62.01671,11.624185,grayscale,8,739
10.723991,23.60592,grayscale,1,3491
9.909071,23.096756,grayscale,1,1568
32.987072,-39.664753,grayscale,4,1211
-45.111195,-24.805674,grayscale,2,4913
-38.484768,-36.37622,grayscale,2,2502
53.287792,4.0921593,grayscale,3,2539
34.472614,0.14640227,grayscale,3,979
-28.33989,-15.080544,grayscale,2,6354
-45.903976,-25.032597,grayscale,2,4735
-35.200855,30.86389,grayscale,0,5912
-7.7990074,-34.435253,grayscale,6,3844
47.246616,-5.84539,grayscale,3,1263
45.69872,29.75194,grayscale,7,3404
-55.469135,24.329092,grayscale,8,3905
-42.527924,21.204636,grayscale,0,1596
-42.6631,21.840084,grayscale,0,3083
5.218995,-37.769024,grayscale,6,2003
-37.1321,-37.0051,grayscale,2,5030
7.524553,34.69136,grayscale,1,95
21.183363,-32.7415,grayscale,4,2757
8.338947,32.206806,grayscale,1,3413
30.16295,21.866463,grayscale,1,5488
2.170644,-36.512234,grayscale,6,4827
18.746181,-24.338253,grayscale,5,1877
10.558996,23.205353,grayscale,1,2157
35.98007,-0.8564174,grayscale,3,4821
8.181942,0.44935337,grayscale,5,4953
-58.45484,21.69319,grayscale,8,5525
16.294203,-14.674022,grayscale,5,5381
43.38204,8.605567,grayscale,3,672
42.928196,29.789347,grayscale,7,323
36.636284,41.157394,grayscale,7,5436
33.000362,35.003395,grayscale,7,5450
13.30812,-13.692789,grayscale,5,6358
31.074854,-1.9861059,grayscale,3,372
25.194302,11.715853,grayscale,5,378
12.431859,4.9640145,grayscale,5,7706
6.7691917,28.389872,grayscale,1,2178
-48.72245,-22.050497,grayscale,2,5237
-32.157627,19.862976,grayscale,0,5478
-12.134696,-2.5854807,grayscale,9,5452
23.47258,-37.425877,grayscale,4,5623
34.916237,24.797247,grayscale,7,6772
21.544466,-36.80346,grayscale,4,1111
30.161455,1.0741407,grayscale,3,5528
12.411548,-37.172314,grayscale,6,3777
21.916473,-8.787486,grayscale,5,2458
-32.474724,-23.200386,grayscale,2,4921
-60.209198,13.721632,grayscale,8,3015
-45.75463,16.326267,grayscale,8,7476
-45.994797,-18.267565,grayscale,2,1520
-10.079133,-34.23462,grayscale,6,6713
6.6991158,30.845892,grayscale,1,1852
25.749847,12.286374,grayscale,5,2268
-56.480972,15.091774,grayscale,8,151
11.172619,-39.92161,grayscale,6,890
-2.2800028,20.265862,grayscale,1,825
48.69094,1.0088108,grayscale,3,2536
-37.106564,-36.910362,grayscale,2,470
6.8848276,30.557777,grayscale,1,5256
-11.868413,-3.9062057,grayscale,9,2011
-31.040617,40.120388,grayscale,0,7150
6.5297713,-37.997513,grayscale,6,449
34.538364,-33.25296,grayscale,4,2704
-43.334667,19.78937,grayscale,0,3437
47.169872,-12.144263,grayscale,3,3375
-26.33332,-0.10355469,grayscale,8,4552
8.303175,-37.667274,grayscale,6,920
-43.20203,20.774319,grayscale,0,2242
-57.74946,13.013621,grayscale,8,2745
21.330872,43.596714,grayscale,7,1032
39.80809,-0.6383526,grayscale,3,365
12.355953,-14.443892,grayscale,5,4850
-27.205221,34.678112,grayscale,0,4819
12.171466,-36.984596,grayscale,6,7338
-33.302025,41.751583,grayscale,0,7372
-1.4447942,20.416618,grayscale,1,1090
34.459476,-32.247272,grayscale,4,5062
-41.15814,-28.361069,grayscale,2,981
19.20537,-25.534393,grayscale,6,5857
4.767271,14.238176,grayscale,1,1986
9.293207,22.885035,grayscale,1,5560
-45.53995,-25.355566,grayscale,2,1814
-62.017784,11.570336,grayscale,8,194
5.75628,32.680885,grayscale,1,1993
-44.036175,-26.889456,grayscale,2,5333
-59.949577,13.023428,grayscale,8,4311
-39.2824,-32.705784,grayscale,2,7425
22.604641,7.567103,grayscale,5,3889
40.813,28.396433,grayscale,7,4308
22.133951,-34.352245,grayscale,4,1960
-25.989868,29.636028,grayscale,0,4399
-9.432966,-34.632984,grayscale,6,3191
17.084879,-13.901202,grayscale,5,1626
51.005264,4.223024,grayscale,3,176
10.786045,-36.499504,grayscale,6,7726
4.914802,-9.387041,grayscale,5,2334
-32.825943,41.389988,grayscale,0,1648
21.945469,44.842365,grayscale,7,6084
-20.748587,33.777298,grayscale,0,3455
-22.173004,-11.094386,grayscale,9,1468
34.40804,30.54,grayscale,7,1296
21.9418,-36.94479,grayscale,4,5213
-12.9971895,-1.1232382,grayscale,9,7047
-22.30686,-10.432092,grayscale,9,5360
-30.224443,-18.745518,grayscale,2,5824
-45.19084,7.538855,grayscale,8,7460
47.370136,28.69999,grayscale,7,4791
-45.097202,-25.870451,grayscale,2,6692
-28.6912,1.057379,grayscale,9,6931
-58.692207,13.654578,grayscale,8,667
7.62952,-44.80193,grayscale,6,7781
32.793266,8.926393,grayscale,3,7793
-13.500424,2.1428049,grayscale,9,1411
30.148094,27.21382,grayscale,7,1473
1.7635932,0.19252874,grayscale,5,7130
37.71628,19.684233,grayscale,7,1956
14.371158,8.691123,grayscale,5,6716
22.46059,-6.897254,grayscale,5,4106
2.9490364,-36.812675,grayscale,6,3494
31.452093,-32.593636,grayscale,4,691
16.350853,10.403933,grayscale,1,5220
45.83535,0.046842974,grayscale,3,4908
6.211688,35.490826,grayscale,1,7029
-33.189095,40.64416,grayscale,0,4130
-23.775318,6.109794,grayscale,9,7938
11.88382,7.267685,grayscale,5,5101
-11.782776,-0.39582765,grayscale,9,1515
32.073048,-38.66074,grayscale,4,3287
-60.500507,-0.25049144,grayscale,8,716
29.662352,37.77687,grayscale,7,4236
14.466347,-35.693954,grayscale,6,5408
10.814199,-0.2871671,grayscale,5,5496
25.38559,-38.18461,grayscale,4,3365
29.652115,0.4258144,grayscale,3,4323
23.735495,-36.166058,grayscale,4,5467
6.3150663,0.5209672,grayscale,5,1644
-55.53001,19.786787,grayscale,8,3948
49.77908,25.973137,grayscale,7,6726
-35.89122,-21.843664,grayscale,2,5395
29.403135,25.939774,grayscale,7,1579
-28.627357,35.822834,grayscale,0,5918
20.500765,-2.2159302,grayscale,5,7041
31.68972,-32.388084,grayscale,4,506
3.2311904,-36.79888,grayscale,6,4011
-11.675097,-3.625691,grayscale,9,5981
-39.77353,-32.741604,grayscale,2,409
17.310522,19.344917,grayscale,1,6954
-9.362485,-34.776688,grayscale,6,7555
-33.261566,42.418995,grayscale,0,3965
-27.199507,0.76675993,grayscale,9,7266
-33.212784,44.40057,grayscale,0,4785
-40.31087,-27.483952,grayscale,2,6028
-47.37569,-24.929169,grayscale,2,6503
11.75765,2.3052454,grayscale,5,6414
-8.429436,-33.069042,grayscale,6,5382
12.234174,24.806295,grayscale,1,6836
21.653858,-37.806046,grayscale,4,6508
26.205996,-37.158947,grayscale,4,3994
-24.37391,5.8549113,grayscale,9,3942
44.100674,29.879366,grayscale,7,3542
32.405506,-1.9262621,grayscale,3,6952
23.264778,-13.48928,grayscale,5,4290
-56.676235,23.61919,grayscale,8,7446
18.076965,2.3182306,grayscale,1,6169
0.54208815,22.098843,grayscale,1,1109
19.747538,-36.521553,grayscale,4,3179
48.326366,27.014778,grayscale,7,7835
10.894229,13.806316,grayscale,1,7390
25.790909,11.229977,grayscale,5,568
31.663853,-29.929928,grayscale,4,4629
-55.903275,17.808699,grayscale,8,7138
-26.815983,-0.14675075,grayscale,9,5284
-36.070446,39.239338,grayscale,0,3
12.958228,24.49004,grayscale,1,2690
13.823941,-36.911583,grayscale,6,5858
35.667152,-32.66401,grayscale,4,1266
31.252491,-33.82282,grayscale,4,3034
-22.014618,-5.625574,grayscale,9,2655
34.998734,31.928307,grayscale,7,6190
-57.541298,14.232948,grayscale,8,4170
-11.335249,-1.963176,grayscale,9,7380
-21.428165,-12.266433,grayscale,9,7752
-28.60669,12.018786,grayscale,9,3996
50.07667,3.8738096,grayscale,3,1204
-24.048227,6.102294,grayscale,9,1654
5.368398,-45.209316,grayscale,6,4746
40.767445,-0.78797144,grayscale,3,4590
-36.03071,31.7378,grayscale,0,562
11.6591215,-37.37721,grayscale,6,7108
-28.105257,33.44443,grayscale,0,5999
-33.679996,-24.850582,grayscale,2,1403
33.702435,34.616627,grayscale,7,4403
-45.163895,-24.701029,grayscale,2,6332
-34.77315,-24.220274,grayscale,2,6264
-13.311495,-1.4934009,grayscale,9,303
40.706345,-1.8749493,grayscale,3,791
-43.49497,-27.354097,grayscale,2,3067
-42.2161,18.505768,grayscale,0,484
39.501488,-0.061342284,grayscale,3,1370
-44.30666,11.168655,grayscale,8,4069
-30.511995,35.262802,grayscale,0,7373
36.193928,8.565253,grayscale,3,4330
7.19522,6.438881,grayscale,5,5701
-34.37637,41.09597,grayscale,0,7465
46.591694,-11.044353,grayscale,3,1531
-60.433178,12.902132,grayscale,8,4676
45.463047,-10.873554,grayscale,3,4531
-58.16853,21.301144,grayscale,8,706
-56.161167,23.103151,grayscale,8,2844
-31.72996,-23.212435,grayscale,2,3755
36.72408,40.295113,grayscale,7,5848
-21.178314,-12.652904,grayscale,9,2114
-36.795742,34.48013,grayscale,0,3876
39.925255,-1.3762691,grayscale,3,677
41.32258,3.9649742,grayscale,1,2116
34.865154,28.649733,grayscale,7,4661
-6.4493275,-25.377306,grayscale,6,2676
-30.802553,34.382317,grayscale,0,3025
-26.512142,-11.169291,grayscale,9,4449
8.062212,-39.348637,grayscale,6,977
-46.46682,11.670838,grayscale,8,4990
-34.030033,40.25537,grayscale,0,7309
48.35339,27.417318,grayscale,7,1048
48.00015,-16.136023,grayscale,3,3276
-6.972281,-24.244835,grayscale,2,5512
35.076115,-39.07639,grayscale,4,7692
6.3319144,32.495033,grayscale,1,1436
-26.157164,-10.889124,grayscale,9,7544
48.987976,-3.0160325,grayscale,3,3383
-21.193705,34.42375,grayscale,0,1977
-42.269337,18.745495,grayscale,0,2750
6.1580567,-37.718018,grayscale,6,7996
6.022172,0.37480578,grayscale,5,6989
26.122314,5.7208576,grayscale,3,1431
26.84373,0.69192296,grayscale,3,7416
10.610144,1.932262,grayscale,5,4547
-26.93433,38.858643,grayscale,0,42
-25.896454,36.281116,grayscale,0,5117
-1.2015983,-33.406494,grayscale,6,4411
25.658691,-38.648197,grayscale,4,5789
-37.32534,-25.754068,grayscale,2,483
34.975563,22.89528,grayscale,7,6650
35.047935,23.02909,grayscale,3,4881
46.129906,-4.2198353,grayscale,3,391
43.778275,29.328794,grayscale,7,370
-22.654823,-6.010293,grayscale,9,419
-23.372671,6.7578177,grayscale,9,3318
-35.650063,17.43183,grayscale,8,4355
21.337444,-37.053413,grayscale,4,5402
8.12304,-23.808727,grayscale,5,5332
-24.66167,-6.8200955,grayscale,9,239
-38.089264,-36.34033,grayscale,2,6271
-47.287174,11.852734,grayscale,8,1129
23.067703,-12.971341,grayscale,5,2391
-27.645292,-8.294004,grayscale,9,191
-11.571952,-1.373511,grayscale,9,5447
29.027937,-29.855188,grayscale,4,6528
37.371002,16.640903,cue_conflict,3,2291
47.4592,-14.208418,cue_conflict,3,4023
52.34974,7.1636086,cue_conflict,3,2539
23.95055,-21.160305,cue_conflict,3,6952
15.901523,-2.3243475,cue_conflict,3,4323
23.849567,-20.282528,cue_conflict,3,6952
14.801195,-2.8263235,cue_conflict,3,4323
28.748133,0.23192362,cue_conflict,3,4323
9.602064,-2.4264755,cue_conflict,3,6952
40.12832,-3.6190763,cue_conflict,3,791
35.856384,-1.8722425,cue_conflict,3,2861
52.40017,7.2377534,cue_conflict,3,2539
47.966366,-13.865988,cue_conflict,3,4023
34.778473,-3.894098,cue_conflict,3,6952
35.783665,1.1034706,cue_conflict,3,677
43.74973,6.8667073,cue_conflict,3,672
40.18715,7.732012,cue_conflict,3,7797
39.38812,-4.808535,cue_conflict,3,791
8.554952,-2.4897366,cue_conflict,3,4330
49.451153,3.2480044,cue_conflict,3,3914
25.669554,8.392912,cue_conflict,5,568
5.310483,-5.981556,cue_conflict,5,4570
10.376867,-0.9949937,cue_conflict,5,5496
4.4397664,-7.7309575,cue_conflict,5,2334
12.842367,5.0745606,cue_conflict,5,7706
2.0327604,0.8566771,cue_conflict,5,7776
9.401789,24.923435,cue_conflict,5,4290
8.676848,-1.3469237,cue_conflict,5,319
5.0950522,-6.7373953,cue_conflict,5,4570
15.696338,-13.197269,cue_conflict,5,2623
51.985985,5.7163205,cue_conflict,5,97
4.620712,-8.136622,cue_conflict,5,6224
4.803152,-6.7988834,cue_conflict,5,2427
8.268513,-1.4971179,cue_conflict,5,319
4.0649476,-8.559646,cue_conflict,5,2427
8.254171,-3.5361278,cue_conflict,5,2458
13.8711605,-15.545084,cue_conflict,5,4850
12.280503,7.6991835,cue_conflict,5,5101
5.518652,-0.30643404,cue_conflict,5,6989
9.293688,-1.874984,cue_conflict,5,319
23.153116,-40.892445,cue_conflict,4,3994
19.33147,-30.113321,cue_conflict,4,6528
20.366438,-40.726616,cue_conflict,4,2898
21.991219,-40.738773,cue_conflict,4,2898
20.957968,-39.83441,cue_conflict,4,4054
29.826399,-41.37,cue_conflict,4,5789
24.749405,-41.869045,cue_conflict,4,5402
33.62386,-36.764053,cue_conflict,4,1124
1.9019535,-20.40674,cue_conflict,4,3458
33.371674,-43.33288,cue_conflict,4,6508
24.521725,-32.973927,cue_conflict,4,6288
17.779305,-38.88178,cue_conflict,4,3994
19.447464,-39.69613,cue_conflict,4,6097
30.746012,-41.61778,cue_conflict,4,3458
21.018417,-39.21284,cue_conflict,4,2399
30.87512,-45.871235,cue_conflict,4,5556
21.074627,-41.43861,cue_conflict,4,5402
22.732784,-30.838356,cue_conflict,4,2757
24.34998,-24.06679,cue_conflict,4,855
22.579462,-30.650152,cue_conflict,4,2757
17.18991,-39.758446,cue_conflict,6,4731
-10.475435,-36.03492,cue_conflict,6,1667
24.554497,-22.24422,cue_conflict,6,2610
-5.2829475,-28.634476,cue_conflict,6,5382
14.492525,-32.920013,cue_conflict,6,929
-1.1649643,-27.039833,cue_conflict,6,964
22.034338,-48.996273,cue_conflict,6,3777
3.3044765,-32.01129,cue_conflict,6,4011
4.4752393,-48.810932,cue_conflict,6,5082
4.976691,-33.02987,cue_conflict,6,7726
3.5624611,-48.920677,cue_conflict,6,5082
-5.383533,-28.685457,cue_conflict,6,5382
4.763222,-48.497356,cue_conflict,6,3418
4.553994,-32.676476,cue_conflict,6,1667
19.131216,-39.633034,cue_conflict,6,3515
12.226122,-40.440998,cue_conflict,6,4754
3.6158667,-49.477097,cue_conflict,6,4341
-3.9908407,-29.080946,cue_conflict,6,3292
2.0470982,-48.136757,cue_conflict,6,5082
21.72069,-49.343628,cue_conflict,6,3777
14.086404,13.349247,cue_conflict,1,5560
35.42434,-3.5461607,cue_conflict,1,2116
4.2309647,41.98532,cue_conflict,1,3079
8.032941,28.688776,cue_conflict,1,2178
13.931656,31.441074,cue_conflict,1,3413
22.472887,25.443619,cue_conflict,1,2095
21.518229,27.0193,cue_conflict,1,7033
21.344574,27.912619,cue_conflict,1,95
21.25517,27.013395,cue_conflict,1,2070
-1.7488146,18.558777,cue_conflict,1,261
14.189621,30.772688,cue_conflict,1,95
-1.6744748,18.561436,cue_conflict,1,6805
13.579586,12.766344,cue_conflict,1,5560
41.963917,7.5525002,cue_conflict,1,2116
13.853176,31.570469,cue_conflict,1,3413
13.934209,29.171574,cue_conflict,1,7955
16.22075,15.128944,cue_conflict,1,6954
2.958867,41.84897,cue_conflict,1,7202
13.46271,28.41087,cue_conflict,1,7390
5.203091,36.922714,cue_conflict,1,5092
28.048271,25.023678,cue_conflict,7,1579
25.172007,26.950987,cue_conflict,7,1711
15.1613035,21.953362,cue_conflict,7,1703
27.476002,26.893715,cue_conflict,7,1440
15.631559,14.622936,cue_conflict,7,269
40.797306,31.677626,cue_conflict,7,2501
18.539618,25.721796,cue_conflict,7,6772
16.268888,15.585477,cue_conflict,7,1703
19.402605,26.234154,cue_conflict,7,3446
16.820541,15.078052,cue_conflict,7,4661
22.863424,26.525635,cue_conflict,7,1032
24.783531,26.978434,cue_conflict,7,1711
37.31684,21.387062,cue_conflict,7,1927
14.863887,23.550182,cue_conflict,7,1956
21.948435,47.402546,cue_conflict,7,5719
22.577631,28.060396,cue_conflict,7,4403
23.403368,26.435865,cue_conflict,7,3867
23.295174,27.23734,cue_conflict,7,4704
35.345894,43.44823,cue_conflict,7,4172
17.153633,15.033275,cue_conflict,7,7270
-43.05703,-20.088888,cue_conflict,2,4735
-29.630774,-10.103827,cue_conflict,2,4735
-40.20245,-20.148201,cue_conflict,2,2502
-35.51729,-20.364239,cue_conflict,2,6244
-43.216698,-16.602566,cue_conflict,2,3163
-30.856041,-9.1694565,cue_conflict,2,317
-39.250996,-23.377407,cue_conflict,2,483
-24.170652,-14.273798,cue_conflict,2,5333
-35.30076,-19.81515,cue_conflict,2,5395
-27.755585,-17.762354,cue_conflict,2,714
-35.321224,-21.202875,cue_conflict,2,1403
-23.984938,-14.30665,cue_conflict,2,35
-30.805088,-8.861221,cue_conflict,2,483
-42.501392,-20.973953,cue_conflict,2,3024
-33.950138,-13.909603,cue_conflict,2,4065
-44.083202,-21.047327,cue_conflict,2,6503
-49.27844,-21.871428,cue_conflict,2,5237
-39.71981,-26.417267,cue_conflict,2,6028
-33.779583,-15.49881,cue_conflict,2,6354
-28.129005,-7.822969,cue_conflict,2,2082
-28.637272,-5.883851,cue_conflict,9,805
-32.60103,-14.872454,cue_conflict,9,131
-30.058067,7.529675,cue_conflict,9,5981
-19.748234,-10.446235,cue_conflict,9,7752
-30.154617,-13.164549,cue_conflict,9,5301
-33.423504,-14.775217,cue_conflict,9,191
-30.559544,-12.911294,cue_conflict,9,1022
-19.557419,-11.7591305,cue_conflict,9,1468
-15.466287,2.8724065,cue_conflict,9,7380
-42.710857,-20.306547,cue_conflict,9,7995
-28.744421,-9.101846,cue_conflict,9,191
-15.124715,-4.322302,cue_conflict,9,7047
-30.073822,-13.767164,cue_conflict,9,1022
-30.452694,7.0472713,cue_conflict,9,5452
-29.653366,-8.990759,cue_conflict,9,191
-30.601593,5.494188,cue_conflict,9,2414
-17.039324,-0.044115897,cue_conflict,9,5572
-19.203758,-11.820269,cue_conflict,9,2114
-35.43114,-20.161667,cue_conflict,9,276
-31.386513,-12.423598,cue_conflict,9,2414
-28.499376,29.54241,cue_conflict,0,1977
-32.88334,24.70044,cue_conflict,0,4617
-29.23474,30.05228,cue_conflict,0,3965
-30.433313,31.346647,cue_conflict,0,3
-29.232233,29.28384,cue_conflict,0,42
-29.513018,30.255283,cue_conflict,0,1648
-28.106897,29.004423,cue_conflict,0,6844
-38.370605,14.564651,cue_conflict,0,1553
-46.719074,17.690714,cue_conflict,0,6986
-34.337364,25.18279,cue_conflict,0,6609
-37.24764,41.63325,cue_conflict,0,4893
-38.77363,13.897082,cue_conflict,0,7009
-33.924213,24.785378,cue_conflict,0,4819
-40.332806,13.448123,cue_conflict,0,1596
-29.14309,31.047451,cue_conflict,0,4615
-43.697517,15.537928,cue_conflict,0,5918
-30.529795,29.77525,cue_conflict,0,7634
-28.131937,29.892818,cue_conflict,0,7634
-40.45323,13.809395,cue_conflict,0,3083
-42.801434,17.549814,cue_conflict,0,2750
-38.644173,12.636851,cue_conflict,8,962
-39.12598,12.117896,cue_conflict,8,667
-42.76006,14.656202,cue_conflict,8,6434
-41.712246,12.3356085,cue_conflict,8,706
-43.24558,14.839821,cue_conflict,8,2191
-38.114773,12.160507,cue_conflict,8,4990
-29.690376,7.869391,cue_conflict,8,4177
-58.477623,24.408693,cue_conflict,8,5694
-42.961178,14.666647,cue_conflict,8,6434
-50.435932,10.754304,cue_conflict,8,716
-29.769915,7.706914,cue_conflict,8,4177
-50.44084,10.684108,cue_conflict,8,716
-42.115734,13.782896,cue_conflict,8,6689
-41.59899,15.174053,cue_conflict,8,151
-39.682125,13.138,cue_conflict,8,2340
-38.48764,13.213689,cue_conflict,8,3948
-41.113594,12.5262985,cue_conflict,8,2109
-39.0976,12.175936,cue_conflict,8,667
-37.83719,11.486253,cue_conflict,8,4552
-36.380505,13.051285,cue_conflict,8,1954
51.119022,2.3630006,translation_32_right,3,632
-25.405836,2.411332,translation_32_right,9,131
21.1147,46.02573,translation_32_right,7,7081
-17.722687,-4.565981,translation_32_right,9,1836
-34.617054,43.305786,translation_32_right,0,6437
-20.5966,39.76618,translation_32_right,0,6609
44.224342,25.128494,translation_32_right,7,3467
47.107437,1.7980926,translation_32_right,3,1401
-41.298187,-27.4424,translation_32_right,2,1839
37.212,-3.9704087,translation_32_right,3,4168
-45.783367,-27.625105,translation_32_right,2,35
-53.094788,12.001331,translation_32_right,8,4177
32.592728,28.385164,translation_32_right,7,7270
10.135416,-15.144329,translation_32_right,5,2265
36.71951,44.91614,translation_32_right,7,3288
-57.334717,9.438568,translation_32_right,8,5451
47.456356,-13.277195,translation_32_right,3,4023
-3.6758773,17.92268,translation_32_right,1,261
2.955271,-10.381464,translation_32_right,5,4570
17.576488,-1.139129,translation_32_right,5,4966
7.562554,32.311222,translation_32_right,1,7955
29.0192,-37.167408,translation_32_right,4,6288
-55.34785,8.849945,translation_32_right,8,7810
46.236767,29.246727,translation_32_right,7,1927
4.831461,12.7761965,translation_32_right,1,1871
19.98298,-6.860528,translation_32_right,5,6922
26.204916,-34.236458,translation_32_right,4,3512
4.920528,-41.607243,translation_32_right,6,4754
-27.786613,-17.373444,translation_32_right,2,714
-59.87485,9.598724,translation_32_right,8,2191
-25.865898,37.061565,translation_32_right,0,4615
-59.723892,7.564727,translation_32_right,8,4662
-31.71951,-6.453325,translation_32_right,9,5915
10.977746,-33.65368,translation_32_right,4,766
-39.376114,-37.720203,translation_32_right,2,5218
-58.65096,4.6394606,translation_32_right,8,2340
-49.15448,12.664412,translation_32_right,8,1954
-55.416946,9.078108,translation_32_right,8,7875
1.1186334,-47.404194,translation_32_right,6,3418
-27.508547,2.58392,translation_32_right,9,5572
22.279825,45.8914,translation_32_right,7,5977
1.1660515,18.441908,translation_32_right,1,5123
-14.249106,-0.6525043,translation_32_right,9,5851
-12.676658,1.4374117,translation_32_right,9,4094
24.568514,-30.785675,translation_32_right,6,4254
45.777966,28.360268,translation_32_right,7,2501
9.453813,33.863586,translation_32_right,1,6938
34.025417,-34.314198,translation_32_right,4,171
34.452583,3.2390995,translation_32_right,3,4215
-62.063744,2.592973,translation_32_right,8,5705
33.64888,-42.931667,translation_32_right,4,3458
38.122517,44.680256,translation_32_right,7,1220
-61.0694,9.224729,translation_32_right,8,962
6.926992,7.4636126,translation_32_right,5,2950
15.932495,-12.464234,translation_32_right,5,2623
-20.534044,36.26119,translation_32_right,0,4539
-35.311943,41.32271,translation_32_right,0,1553
20.763096,-44.491505,translation_32_right,4,4740
-22.555168,35.998207,translation_32_right,0,6844
37.831284,43.269672,translation_32_right,7,2668
36.573048,44.080837,translation_32_right,7,3153
28.607254,-25.926107,translation_32_right,4,5135
42.239353,11.36591,translation_32_right,3,2291
5.063099,25.937822,translation_32_right,1,116
41.627388,6.410228,translation_32_right,3,7797
42.00633,9.337324,translation_32_right,3,4609
-26.98739,27.59874,translation_32_right,0,81
6.361457,-26.98552,translation_32_right,6,5580
-47.717632,-22.983994,translation_32_right,2,3024
24.86415,10.898103,translation_32_right,5,2766
-52.79352,16.730848,translation_32_right,8,5000
-4.663535,-34.59092,translation_32_right,6,2610
-31.473206,18.245304,translation_32_right,0,2024
30.270552,-44.66036,translation_32_right,4,6097
-1.2587408,-28.865868,translation_32_right,6,964
-25.937565,35.16971,translation_32_right,0,7634
-56.117996,13.271058,translation_32_right,8,6434
-40.424572,-37.719078,translation_32_right,2,5183
-47.22926,18.226677,translation_32_right,0,6986
20.402018,-9.998127,translation_32_right,5,645
-19.914782,37.05073,translation_32_right,0,3347
-32.723167,-20.332338,translation_32_right,2,5677
-58.75996,10.282009,translation_32_right,8,3412
4.3475695,29.691757,translation_32_right,1,3937
10.616247,-29.907072,translation_32_right,6,873
-18.594603,-3.0753994,translation_32_right,9,2167
52.3602,3.474984,translation_32_right,3,6490
28.79661,-1.8532097,translation_32_right,3,738
-44.1501,-29.746521,translation_32_right,2,6616
-1.2739453,-28.604767,translation_32_right,6,4093
-20.646328,-9.903896,translation_32_right,9,5788
-60.763714,-1.0769234,translation_32_right,8,7818
20.805143,22.616245,translation_32_right,1,304
-49.039936,-23.277899,translation_32_right,2,2082
37.011436,29.984894,translation_32_right,7,2746
35.10362,-30.10895,translation_32_right,4,7944
-44.829433,5.6381016,translation_32_right,8,6689
-36.859276,4.344475,translation_32_right,9,2414
6.5013156,-35.477474,translation_32_right,6,3779
16.458797,19.766645,translation_32_right,1,2095
-21.846956,37.347176,translation_32_right,0,7262
-56.189045,25.09055,translation_32_right,8,5694
25.741175,10.56891,translation_32_right,5,7413
-3.3103955,19.037638,translation_32_right,1,6805
31.802029,33.395016,translation_32_right,7,3446
23.145817,-18.332264,translation_32_right,5,2807
29.46866,-39.20416,translation_32_right,4,7940
37.09303,45.849228,translation_32_right,7,4172
25.211454,3.1823637,translation_32_right,3,7744
-39.110146,-28.223083,translation_32_right,2,1586
-57.209927,10.471754,translation_32_right,8,7999
11.237227,27.127806,translation_32_right,1,6349
1.0197642,21.293434,translation_32_right,1,6594
-57.847588,23.63672,translation_32_right,8,2109
3.7554696,40.371403,translation_32_right,1,3079
13.957177,23.095284,translation_32_right,1,2070
9.432302,0.5848278,translation_32_right,5,319
-30.526613,42.926548,translation_32_right,0,2888
3.9977832,-9.91246,translation_32_right,5,6224
18.426603,6.743385,translation_32_right,5,3353
-38.41765,-26.169312,translation_32_right,2,6244
30.267008,30.531305,translation_32_right,7,4704
3.7453568,-9.168821,translation_32_right,5,2427
-30.128431,-11.083453,translation_32_right,9,7995
35.282246,-35.968433,translation_32_right,4,1124
5.182221,13.432143,translation_32_right,1,6733
-13.675766,-0.07415334,translation_32_right,9,2062
-28.956366,-2.0798888,translation_32_right,9,805
44.634888,-12.1215105,translation_32_right,3,2028
-38.691456,-19.71702,translation_32_right,2,2392
-1.1847925,-30.787188,translation_32_right,6,3292
46.13139,31.082764,translation_32_right,7,1440
9.476904,18.645002,translation_32_right,1,1115
-60.454895,0.8882982,translation_32_right,8,4242
-49.015697,7.264193,translation_32_right,8,2230
-42.925606,-30.915272,translation_32_right,2,3163
-10.435252,-32.752403,translation_32_right,6,545
13.520978,-7.919127,translation_32_right,5,3863
31.939312,35.39294,translation_32_right,7,4748
24.64778,-43.698975,translation_32_right,4,2399
3.2598257,-42.609924,translation_32_right,6,4341
36.075512,-32.994648,translation_32_right,4,3078
27.481377,-44.32281,translation_32_right,4,3763
