path,domain,domain_label,split
art_painting/dog/pic_310.jpg,art_painting,1,train
art_painting/giraffe/pic_300.jpg,art_painting,1,train
art_painting/horse/pic_081.jpg,art_painting,1,test
art_painting/horse/pic_154.jpg,art_painting,1,test
art_painting/elephant/pic_177.jpg,art_painting,1,train
art_painting/giraffe/pic_140.jpg,art_painting,1,train
art_painting/house/pic_315.jpg,art_painting,1,test
art_painting/house/pic_061.jpg,art_painting,1,test
art_painting/giraffe/pic_253.jpg,art_painting,1,test
art_painting/house/pic_281.jpg,art_painting,1,train
art_painting/person/pic_105.jpg,art_painting,1,train
art_painting/horse/pic_017.jpg,art_painting,1,train
art_painting/person/pic_487.jpg,art_painting,1,train
art_painting/person/pic_327.jpg,art_painting,1,train
art_painting/dog/pic_105.jpg,art_painting,1,train
art_painting/dog/pic_301.jpg,art_painting,1,train
art_painting/person/pic_387.jpg,art_painting,1,test
art_painting/person/pic_042.jpg,art_painting,1,train
art_painting/dog/pic_090.jpg,art_painting,1,test
art_painting/house/pic_149.jpg,art_painting,1,train
art_painting/elephant/pic_112.jpg,art_painting,1,train
art_painting/dog/pic_297.jpg,art_painting,1,train
art_painting/person/pic_169.jpg,art_painting,1,test
art_painting/dog/pic_007.jpg,art_painting,1,test
art_painting/horse/pic_115.jpg,art_painting,1,train
art_painting/person/pic_382.jpg,art_painting,1,train
art_painting/guitar/pic_023.jpg,art_painting,1,train
art_painting/guitar/pic_034.jpg,art_painting,1,train
art_painting/dog/pic_366.jpg,art_painting,1,train
art_painting/house/pic_076.jpg,art_painting,1,train
art_painting/dog/pic_205.jpg,art_painting,1,train
art_painting/horse/pic_090.jpg,art_painting,1,test
art_painting/elephant/pic_127.jpg,art_painting,1,train
art_painting/dog/pic_072.jpg,art_painting,1,train
art_painting/giraffe/pic_214.jpg,art_painting,1,train
art_painting/house/pic_088.jpg,art_painting,1,train
art_painting/elephant/pic_119.jpg,art_painting,1,test
art_painting/giraffe/pic_086.jpg,art_painting,1,train
art_painting/giraffe/pic_094.jpg,art_painting,1,train
art_painting/guitar/pic_137.jpg,art_painting,1,train
art_painting/horse/pic_206.jpg,art_painting,1,test
art_painting/guitar/pic_113.jpg,art_painting,1,train
art_painting/house/pic_311.jpg,art_painting,1,train
art_painting/elephant/pic_227.jpg,art_painting,1,train
art_painting/horse/pic_182.jpg,art_painting,1,test
art_painting/dog/pic_251.jpg,art_painting,1,train
art_painting/dog/pic_157.jpg,art_painting,1,train
art_painting/giraffe/pic_243.jpg,art_painting,1,train
art_painting/horse/pic_125.jpg,art_painting,1,test
art_painting/giraffe/pic_072.jpg,art_painting,1,train
art_painting/dog/pic_172.jpg,art_painting,1,train
art_painting/horse/pic_213.jpg,art_painting,1,train
art_painting/giraffe/pic_238.jpg,art_painting,1,train
art_painting/person/pic_334.jpg,art_painting,1,train
art_painting/elephant/pic_060.jpg,art_painting,1,test
art_painting/person/pic_018.jpg,art_painting,1,train
art_painting/elephant/pic_029.jpg,art_painting,1,train
art_painting/person/pic_026.jpg,art_painting,1,train
art_painting/guitar/pic_089.jpg,art_painting,1,train
art_painting/guitar/pic_071.jpg,art_painting,1,test
art_painting/giraffe/pic_028.jpg,art_painting,1,train
art_painting/house/pic_082.jpg,art_painting,1,train
art_painting/house/pic_091.jpg,art_painting,1,train
art_painting/house/pic_134.jpg,art_painting,1,test
art_painting/giraffe/pic_244.jpg,art_painting,1,train
art_painting/horse/pic_008.jpg,art_painting,1,train
art_painting/house/pic_276.jpg,art_painting,1,train
art_painting/giraffe/pic_126.jpg,art_painting,1,train
art_painting/person/pic_400.jpg,art_painting,1,test
art_painting/dog/pic_186.jpg,art_painting,1,train
art_painting/house/pic_018.jpg,art_painting,1,train
art_painting/house/pic_306.jpg,art_painting,1,test
art_painting/dog/pic_384.jpg,art_painting,1,train
art_painting/dog/pic_397.jpg,art_painting,1,train
art_painting/elephant/pic_011.jpg,art_painting,1,train
art_painting/guitar/pic_111.jpg,art_painting,1,train
art_painting/person/pic_479.jpg,art_painting,1,train
art_painting/person/pic_423.jpg,art_painting,1,train
art_painting/horse/pic_142.jpg,art_painting,1,train
art_painting/horse/pic_047.jpg,art_painting,1,train
art_painting/giraffe/pic_011.jpg,art_painting,1,train
art_painting/person/pic_518.jpg,art_painting,1,train
art_painting/person/pic_320.jpg,art_painting,1,train
art_painting/person/pic_405.jpg,art_painting,1,train
art_painting/house/pic_008.jpg,art_painting,1,train
art_painting/house/pic_245.jpg,art_painting,1,train
art_painting/guitar/pic_193.jpg,art_painting,1,test
art_painting/horse/pic_219.jpg,art_painting,1,train
art_painting/dog/pic_100.jpg,art_painting,1,test
art_painting/horse/pic_151.jpg,art_painting,1,train
art_painting/person/pic_203.jpg,art_painting,1,test
cartoon/elephant/pic_173.jpg,cartoon,2,test
cartoon/horse/pic_214.jpg,cartoon,2,train
cartoon/elephant/pic_389.jpg,cartoon,2,test
cartoon/elephant/pic_306.jpg,cartoon,2,test
cartoon/giraffe/pic_297.jpg,cartoon,2,test
cartoon/guitar/pic_020.jpg,cartoon,2,train
cartoon/dog/pic_176.jpg,cartoon,2,train
cartoon/elephant/pic_378.jpg,cartoon,2,train
cartoon/horse/pic_021.jpg,cartoon,2,train
cartoon/elephant/pic_257.jpg,cartoon,2,test
cartoon/giraffe/pic_192.jpg,cartoon,2,train
cartoon/horse/pic_009.jpg,cartoon,2,train
cartoon/person/pic_314.jpg,cartoon,2,train
cartoon/dog/pic_401.jpg,cartoon,2,train
cartoon/person/pic_095.jpg,cartoon,2,train
cartoon/dog/pic_038.jpg,cartoon,2,train
cartoon/elephant/pic_477.jpg,cartoon,2,test
cartoon/dog/pic_346.jpg,cartoon,2,train
cartoon/person/pic_151.jpg,cartoon,2,train
cartoon/elephant/pic_141.jpg,cartoon,2,train
cartoon/horse/pic_343.jpg,cartoon,2,test
cartoon/horse/pic_219.jpg,cartoon,2,test
cartoon/horse/pic_053.jpg,cartoon,2,train
cartoon/house/pic_256.jpg,cartoon,2,train
cartoon/elephant/pic_302.jpg,cartoon,2,test
cartoon/elephant/pic_444.jpg,cartoon,2,train
cartoon/house/pic_211.jpg,cartoon,2,train
cartoon/dog/pic_023.jpg,cartoon,2,test
cartoon/dog/pic_210.jpg,cartoon,2,test
cartoon/house/pic_025.jpg,cartoon,2,train
cartoon/elephant/pic_184.jpg,cartoon,2,train
cartoon/giraffe/pic_202.jpg,cartoon,2,train
cartoon/elephant/pic_501.jpg,cartoon,2,train
cartoon/dog/pic_139.jpg,cartoon,2,train
cartoon/elephant/pic_022.jpg,cartoon,2,train
cartoon/person/pic_061.jpg,cartoon,2,test
cartoon/house/pic_007.jpg,cartoon,2,train
cartoon/person/pic_119.jpg,cartoon,2,train
cartoon/house/pic_074.jpg,cartoon,2,train
cartoon/giraffe/pic_383.jpg,cartoon,2,test
cartoon/giraffe/pic_349.jpg,cartoon,2,train
cartoon/house/pic_212.jpg,cartoon,2,train
cartoon/house/pic_278.jpg,cartoon,2,test
cartoon/elephant/pic_216.jpg,cartoon,2,train
cartoon/giraffe/pic_226.jpg,cartoon,2,train
cartoon/giraffe/pic_125.jpg,cartoon,2,train
cartoon/horse/pic_336.jpg,cartoon,2,train
cartoon/giraffe/pic_019.jpg,cartoon,2,train
cartoon/elephant/pic_062.jpg,cartoon,2,train
cartoon/person/pic_224.jpg,cartoon,2,train
cartoon/horse/pic_026.jpg,cartoon,2,train
cartoon/person/pic_372.jpg,cartoon,2,test
cartoon/elephant/pic_307.jpg,cartoon,2,train
cartoon/giraffe/pic_262.jpg,cartoon,2,train
cartoon/horse/pic_196.jpg,cartoon,2,train
cartoon/horse/pic_293.jpg,cartoon,2,test
cartoon/elephant/pic_396.jpg,cartoon,2,train
cartoon/elephant/pic_296.jpg,cartoon,2,train
cartoon/elephant/pic_336.jpg,cartoon,2,train
cartoon/horse/pic_118.jpg,cartoon,2,test
cartoon/person/pic_105.jpg,cartoon,2,test
cartoon/elephant/pic_471.jpg,cartoon,2,train
cartoon/elephant/pic_105.jpg,cartoon,2,train
cartoon/house/pic_153.jpg,cartoon,2,train
cartoon/giraffe/pic_005.jpg,cartoon,2,train
cartoon/horse/pic_092.jpg,cartoon,2,test
cartoon/person/pic_316.jpg,cartoon,2,train
cartoon/elephant/pic_021.jpg,cartoon,2,train
cartoon/horse/pic_048.jpg,cartoon,2,train
cartoon/dog/pic_229.jpg,cartoon,2,train
cartoon/horse/pic_303.jpg,cartoon,2,train
cartoon/giraffe/pic_305.jpg,cartoon,2,train
cartoon/elephant/pic_382.jpg,cartoon,2,train
cartoon/elephant/pic_130.jpg,cartoon,2,test
cartoon/dog/pic_284.jpg,cartoon,2,train
cartoon/person/pic_385.jpg,cartoon,2,test
cartoon/guitar/pic_016.jpg,cartoon,2,train
cartoon/elephant/pic_435.jpg,cartoon,2,train
cartoon/giraffe/pic_071.jpg,cartoon,2,train
cartoon/elephant/pic_205.jpg,cartoon,2,train
cartoon/elephant/pic_405.jpg,cartoon,2,train
cartoon/dog/pic_136.jpg,cartoon,2,test
cartoon/house/pic_048.jpg,cartoon,2,train
cartoon/elephant/pic_402.jpg,cartoon,2,train
cartoon/guitar/pic_068.jpg,cartoon,2,train
cartoon/giraffe/pic_013.jpg,cartoon,2,train
cartoon/house/pic_140.jpg,cartoon,2,test
cartoon/person/pic_425.jpg,cartoon,2,train
cartoon/dog/pic_108.jpg,cartoon,2,test
cartoon/elephant/pic_013.jpg,cartoon,2,train
cartoon/house/pic_121.jpg,cartoon,2,train
cartoon/giraffe/pic_356.jpg,cartoon,2,train
cartoon/person/pic_170.jpg,cartoon,2,train
cartoon/guitar/pic_012.jpg,cartoon,2,train
cartoon/person/pic_052.jpg,cartoon,2,train
cartoon/person/pic_253.jpg,cartoon,2,train
cartoon/giraffe/pic_195.jpg,cartoon,2,train
cartoon/person/pic_257.jpg,cartoon,2,train
cartoon/dog/pic_102.jpg,cartoon,2,train
cartoon/guitar/pic_118.jpg,cartoon,2,train
cartoon/horse/pic_135.jpg,cartoon,2,train
cartoon/horse/pic_049.jpg,cartoon,2,test
cartoon/elephant/pic_262.jpg,cartoon,2,train
cartoon/elephant/pic_087.jpg,cartoon,2,train
cartoon/house/pic_217.jpg,cartoon,2,test
cartoon/horse/pic_322.jpg,cartoon,2,test
cartoon/dog/pic_094.jpg,cartoon,2,train
cartoon/horse/pic_347.jpg,cartoon,2,train
cartoon/person/pic_094.jpg,cartoon,2,train
cartoon/guitar/pic_097.jpg,cartoon,2,train
cartoon/person/pic_210.jpg,cartoon,2,train
cartoon/horse/pic_051.jpg,cartoon,2,train
cartoon/guitar/pic_076.jpg,cartoon,2,train
cartoon/giraffe/pic_113.jpg,cartoon,2,train
cartoon/dog/pic_348.jpg,cartoon,2,train
cartoon/elephant/pic_214.jpg,cartoon,2,train
cartoon/horse/pic_352.jpg,cartoon,2,test
cartoon/horse/pic_267.jpg,cartoon,2,test
cartoon/elephant/pic_346.jpg,cartoon,2,train
cartoon/horse/pic_096.jpg,cartoon,2,test
cartoon/guitar/pic_089.jpg,cartoon,2,train
cartoon/house/pic_098.jpg,cartoon,2,train
cartoon/giraffe/pic_218.jpg,cartoon,2,train
cartoon/house/pic_354.jpg,cartoon,2,train
cartoon/elephant/pic_425.jpg,cartoon,2,test
cartoon/giraffe/pic_212.jpg,cartoon,2,test
cartoon/dog/pic_310.jpg,cartoon,2,test
cartoon/giraffe/pic_273.jpg,cartoon,2,train
cartoon/elephant/pic_334.jpg,cartoon,2,train
cartoon/elephant/pic_496.jpg,cartoon,2,train
cartoon/elephant/pic_154.jpg,cartoon,2,train
cartoon/dog/pic_422.jpg,cartoon,2,train
cartoon/giraffe/pic_061.jpg,cartoon,2,train
cartoon/house/pic_265.jpg,cartoon,2,train
cartoon/person/pic_125.jpg,cartoon,2,train
cartoon/horse/pic_332.jpg,cartoon,2,train
cartoon/person/pic_261.jpg,cartoon,2,train
cartoon/elephant/pic_091.jpg,cartoon,2,test
cartoon/house/pic_343.jpg,cartoon,2,train
cartoon/elephant/pic_192.jpg,cartoon,2,test
cartoon/guitar/pic_070.jpg,cartoon,2,train
cartoon/guitar/pic_124.jpg,cartoon,2,train
cartoon/guitar/pic_011.jpg,cartoon,2,train
cartoon/house/pic_165.jpg,cartoon,2,test
cartoon/elephant/pic_208.jpg,cartoon,2,test
cartoon/dog/pic_274.jpg,cartoon,2,train
cartoon/guitar/pic_035.jpg,cartoon,2,train
cartoon/dog/pic_319.jpg,cartoon,2,train
cartoon/giraffe/pic_105.jpg,cartoon,2,train
cartoon/dog/pic_262.jpg,cartoon,2,test
cartoon/elephant/pic_010.jpg,cartoon,2,test
cartoon/giraffe/pic_254.jpg,cartoon,2,train
cartoon/house/pic_093.jpg,cartoon,2,train
cartoon/person/pic_035.jpg,cartoon,2,train
cartoon/house/pic_228.jpg,cartoon,2,train
cartoon/giraffe/pic_267.jpg,cartoon,2,test
cartoon/house/pic_108.jpg,cartoon,2,train
cartoon/house/pic_198.jpg,cartoon,2,test
cartoon/person/pic_302.jpg,cartoon,2,train
cartoon/dog/pic_427.jpg,cartoon,2,train
cartoon/person/pic_141.jpg,cartoon,2,train
cartoon/dog/pic_140.jpg,cartoon,2,test
cartoon/elephant/pic_381.jpg,cartoon,2,train
cartoon/dog/pic_398.jpg,cartoon,2,train
cartoon/person/pic_265.jpg,cartoon,2,test
cartoon/dog/pic_317.jpg,cartoon,2,test
cartoon/house/pic_257.jpg,cartoon,2,train
cartoon/elephant/pic_337.jpg,cartoon,2,train
cartoon/elephant/pic_242.jpg,cartoon,2,train
cartoon/house/pic_182.jpg,cartoon,2,train
cartoon/dog/pic_330.jpg,cartoon,2,train
cartoon/horse/pic_297.jpg,cartoon,2,test
cartoon/person/pic_036.jpg,cartoon,2,train
cartoon/horse/pic_079.jpg,cartoon,2,test
cartoon/person/pic_159.jpg,cartoon,2,train
cartoon/giraffe/pic_353.jpg,cartoon,2,train
cartoon/guitar/pic_073.jpg,cartoon,2,train
cartoon/giraffe/pic_198.jpg,cartoon,2,train
cartoon/guitar/pic_107.jpg,cartoon,2,test
cartoon/giraffe/pic_373.jpg,cartoon,2,train
cartoon/dog/pic_078.jpg,cartoon,2,train
cartoon/house/pic_012.jpg,cartoon,2,train
cartoon/house/pic_103.jpg,cartoon,2,test
cartoon/dog/pic_085.jpg,cartoon,2,train
cartoon/dog/pic_333.jpg,cartoon,2,train
cartoon/elephant/pic_432.jpg,cartoon,2,train
cartoon/giraffe/pic_098.jpg,cartoon,2,test
cartoon/giraffe/pic_082.jpg,cartoon,2,test
cartoon/giraffe/pic_253.jpg,cartoon,2,train
cartoon/dog/pic_294.jpg,cartoon,2,train
cartoon/horse/pic_189.jpg,cartoon,2,train
cartoon/giraffe/pic_339.jpg,cartoon,2,train
cartoon/dog/pic_155.jpg,cartoon,2,train
cartoon/guitar/pic_125.jpg,cartoon,2,train
cartoon/dog/pic_433.jpg,cartoon,2,train
cartoon/giraffe/pic_173.jpg,cartoon,2,train
cartoon/elephant/pic_479.jpg,cartoon,2,train
cartoon/person/pic_193.jpg,cartoon,2,train
cartoon/person/pic_079.jpg,cartoon,2,test
cartoon/giraffe/pic_143.jpg,cartoon,2,train
cartoon/elephant/pic_054.jpg,cartoon,2,test
cartoon/horse/pic_186.jpg,cartoon,2,train
cartoon/person/pic_020.jpg,cartoon,2,test
cartoon/dog/pic_393.jpg,cartoon,2,train
cartoon/elephant/pic_047.jpg,cartoon,2,test
cartoon/person/pic_323.jpg,cartoon,2,train
cartoon/horse/pic_187.jpg,cartoon,2,train
cartoon/dog/pic_313.jpg,cartoon,2,train
cartoon/giraffe/pic_127.jpg,cartoon,2,train
cartoon/guitar/pic_069.jpg,cartoon,2,train
cartoon/house/pic_216.jpg,cartoon,2,test
cartoon/dog/pic_237.jpg,cartoon,2,test
cartoon/giraffe/pic_156.jpg,cartoon,2,test
cartoon/dog/pic_325.jpg,cartoon,2,test
cartoon/giraffe/pic_037.jpg,cartoon,2,train
cartoon/horse/pic_106.jpg,cartoon,2,test
cartoon/giraffe/pic_385.jpg,cartoon,2,test
cartoon/person/pic_190.jpg,cartoon,2,test
cartoon/dog/pic_083.jpg,cartoon,2,test
cartoon/dog/pic_282.jpg,cartoon,2,test
cartoon/horse/pic_070.jpg,cartoon,2,train
cartoon/elephant/pic_354.jpg,cartoon,2,train
cartoon/giraffe/pic_231.jpg,cartoon,2,test
cartoon/giraffe/pic_148.jpg,cartoon,2,train
cartoon/house/pic_314.jpg,cartoon,2,train
cartoon/giraffe/pic_009.jpg,cartoon,2,train
cartoon/dog/pic_218.jpg,cartoon,2,train
cartoon/horse/pic_312.jpg,cartoon,2,test
cartoon/person/pic_368.jpg,cartoon,2,train
cartoon/dog/pic_180.jpg,cartoon,2,train
cartoon/giraffe/pic_045.jpg,cartoon,2,train
cartoon/horse/pic_157.jpg,cartoon,2,test
cartoon/giraffe/pic_136.jpg,cartoon,2,train
cartoon/dog/pic_160.jpg,cartoon,2,train
cartoon/giraffe/pic_379.jpg,cartoon,2,train
cartoon/giraffe/pic_244.jpg,cartoon,2,train
cartoon/house/pic_080.jpg,cartoon,2,train
cartoon/person/pic_452.jpg,cartoon,2,train
cartoon/person/pic_248.jpg,cartoon,2,train
cartoon/person/pic_055.jpg,cartoon,2,test
cartoon/giraffe/pic_248.jpg,cartoon,2,test
cartoon/person/pic_227.jpg,cartoon,2,train
cartoon/giraffe/pic_369.jpg,cartoon,2,test
cartoon/person/pic_387.jpg,cartoon,2,test
cartoon/person/pic_424.jpg,cartoon,2,train
cartoon/horse/pic_224.jpg,cartoon,2,test
cartoon/person/pic_313.jpg,cartoon,2,test
cartoon/person/pic_333.jpg,cartoon,2,train
cartoon/elephant/pic_327.jpg,cartoon,2,test
cartoon/house/pic_023.jpg,cartoon,2,train
cartoon/guitar/pic_083.jpg,cartoon,2,train
cartoon/person/pic_093.jpg,cartoon,2,train
cartoon/horse/pic_072.jpg,cartoon,2,train
cartoon/horse/pic_139.jpg,cartoon,2,test
cartoon/person/pic_111.jpg,cartoon,2,train
cartoon/horse/pic_013.jpg,cartoon,2,train
cartoon/elephant/pic_107.jpg,cartoon,2,train
cartoon/giraffe/pic_112.jpg,cartoon,2,train
cartoon/house/pic_286.jpg,cartoon,2,train
cartoon/elephant/pic_450.jpg,cartoon,2,test
cartoon/person/pic_259.jpg,cartoon,2,test
cartoon/horse/pic_131.jpg,cartoon,2,test
cartoon/person/pic_268.jpg,cartoon,2,train
cartoon/house/pic_282.jpg,cartoon,2,train
cartoon/person/pic_209.jpg,cartoon,2,train
cartoon/guitar/pic_004.jpg,cartoon,2,train
cartoon/horse/pic_345.jpg,cartoon,2,test
cartoon/dog/pic_292.jpg,cartoon,2,train
cartoon/person/pic_236.jpg,cartoon,2,test
cartoon/horse/pic_257.jpg,cartoon,2,test
cartoon/house/pic_167.jpg,cartoon,2,test
cartoon/dog/pic_076.jpg,cartoon,2,train
cartoon/house/pic_119.jpg,cartoon,2,test
cartoon/house/pic_317.jpg,cartoon,2,test
cartoon/dog/pic_334.jpg,cartoon,2,train
cartoon/elephant/pic_362.jpg,cartoon,2,test
cartoon/guitar/pic_048.jpg,cartoon,2,test
cartoon/horse/pic_233.jpg,cartoon,2,train
cartoon/dog/pic_063.jpg,cartoon,2,train
cartoon/elephant/pic_088.jpg,cartoon,2,train
cartoon/horse/pic_147.jpg,cartoon,2,train
cartoon/dog/pic_088.jpg,cartoon,2,test
cartoon/horse/pic_364.jpg,cartoon,2,test
cartoon/person/pic_418.jpg,cartoon,2,test
cartoon/elephant/pic_254.jpg,cartoon,2,test
cartoon/house/pic_252.jpg,cartoon,2,test
cartoon/elephant/pic_416.jpg,cartoon,2,train
cartoon/person/pic_078.jpg,cartoon,2,test
cartoon/horse/pic_028.jpg,cartoon,2,train
cartoon/elephant/pic_276.jpg,cartoon,2,train
cartoon/elephant/pic_147.jpg,cartoon,2,train
cartoon/house/pic_160.jpg,cartoon,2,train
cartoon/giraffe/pic_322.jpg,cartoon,2,train
cartoon/guitar/pic_058.jpg,cartoon,2,train
cartoon/horse/pic_357.jpg,cartoon,2,train
cartoon/giraffe/pic_160.jpg,cartoon,2,train
cartoon/giraffe/pic_225.jpg,cartoon,2,train
cartoon/house/pic_014.jpg,cartoon,2,train
cartoon/house/pic_311.jpg,cartoon,2,train
cartoon/giraffe/pic_317.jpg,cartoon,2,train
cartoon/dog/pic_198.jpg,cartoon,2,test
cartoon/person/pic_377.jpg,cartoon,2,train
cartoon/elephant/pic_364.jpg,cartoon,2,train
cartoon/person/pic_039.jpg,cartoon,2,train
cartoon/giraffe/pic_216.jpg,cartoon,2,test
cartoon/horse/pic_011.jpg,cartoon,2,test
cartoon/person/pic_146.jpg,cartoon,2,train
cartoon/dog/pic_338.jpg,cartoon,2,train
cartoon/dog/pic_069.jpg,cartoon,2,train
cartoon/giraffe/pic_168.jpg,cartoon,2,train
cartoon/dog/pic_135.jpg,cartoon,2,train
cartoon/elephant/pic_446.jpg,cartoon,2,test
cartoon/dog/pic_386.jpg,cartoon,2,train
cartoon/elephant/pic_129.jpg,cartoon,2,train
cartoon/house/pic_064.jpg,cartoon,2,train
cartoon/guitar/pic_100.jpg,cartoon,2,train
cartoon/person/pic_389.jpg,cartoon,2,test
cartoon/house/pic_277.jpg,cartoon,2,train
cartoon/dog/pic_419.jpg,cartoon,2,train
cartoon/person/pic_169.jpg,cartoon,2,train
cartoon/house/pic_201.jpg,cartoon,2,test
cartoon/elephant/pic_393.jpg,cartoon,2,train
cartoon/person/pic_008.jpg,cartoon,2,train
cartoon/house/pic_347.jpg,cartoon,2,test
cartoon/house/pic_340.jpg,cartoon,2,test
cartoon/elephant/pic_037.jpg,cartoon,2,train
cartoon/elephant/pic_280.jpg,cartoon,2,train
cartoon/giraffe/pic_017.jpg,cartoon,2,train
cartoon/elephant/pic_320.jpg,cartoon,2,test
cartoon/dog/pic_164.jpg,cartoon,2,train
cartoon/elephant/pic_319.jpg,cartoon,2,train
cartoon/person/pic_126.jpg,cartoon,2,train
cartoon/dog/pic_125.jpg,cartoon,2,train
cartoon/person/pic_025.jpg,cartoon,2,test
