path,domain_label,split
cartoon/giraffe/pic_168.jpg,0,train
art_painting/person/pic_116.jpg,0,test
cartoon/elephant/pic_032.jpg,0,train
cartoon/dog/pic_333.jpg,0,train
cartoon/person/pic_257.jpg,0,train
cartoon/elephant/pic_336.jpg,0,train
photo/person/253_0248.jpg,0,test
photo/house/pic_195.jpg,0,train
cartoon/house/pic_121.jpg,0,test
art_painting/house/pic_121.jpg,0,train
photo/horse/n02374451_11492.jpg,0,test
art_painting/horse/pic_161.jpg,0,train
cartoon/dog/pic_344.jpg,0,train
photo/person/253_0253.jpg,0,train
art_painting/dog/pic_331.jpg,0,test
art_painting/person/pic_204.jpg,0,test
photo/house/pic_106.jpg,0,train
cartoon/house/pic_343.jpg,0,train
cartoon/house/pic_282.jpg,0,test
cartoon/giraffe/pic_156.jpg,0,train
photo/person/253_0323.jpg,0,train
cartoon/person/pic_167.jpg,0,train
cartoon/horse/pic_064.jpg,0,train
cartoon/guitar/pic_107.jpg,0,train
cartoon/horse/pic_297.jpg,0,train
photo/elephant/n02503517_4247.jpg,0,test
cartoon/giraffe/pic_082.jpg,0,test
art_painting/person/pic_124.jpg,0,train
cartoon/elephant/pic_049.jpg,0,train
photo/house/pic_073.jpg,0,train
art_painting/horse/pic_090.jpg,0,train
cartoon/giraffe/pic_341.jpg,0,train
art_painting/house/pic_054.jpg,0,test
art_painting/guitar/pic_023.jpg,0,train
photo/giraffe/n02439033_11059.jpg,0,train
art_painting/giraffe/pic_170.jpg,0,test
art_painting/elephant/pic_127.jpg,0,test
cartoon/horse/pic_011.jpg,0,test
art_painting/giraffe/pic_071.jpg,0,train
cartoon/dog/pic_393.jpg,0,train
photo/person/253_0299.jpg,0,train
cartoon/horse/pic_322.jpg,0,train
cartoon/house/pic_257.jpg,0,train
art_painting/elephant/pic_252.jpg,0,test
cartoon/house/pic_093.jpg,0,test
art_painting/giraffe/pic_069.jpg,0,train
photo/horse/105_0260.jpg,0,train
cartoon/elephant/pic_155.jpg,0,train
art_painting/person/pic_052.jpg,0,test
cartoon/person/pic_261.jpg,0,train
art_painting/giraffe/pic_191.jpg,0,train
art_painting/dog/pic_322.jpg,0,train
photo/person/253_0193.jpg,0,train
cartoon/horse/pic_013.jpg,0,train
photo/horse/n02374451_14738.jpg,0,train
photo/horse/n02374451_54.jpg,0,train
cartoon/elephant/pic_184.jpg,0,test
photo/giraffe/n02439033_10164.jpg,0,test
cartoon/dog/pic_319.jpg,0,train
art_painting/dog/pic_174.jpg,0,test
cartoon/giraffe/pic_353.jpg,0,train
photo/house/pic_090.jpg,0,train
photo/guitar/063_0038.jpg,0,train
cartoon/dog/pic_102.jpg,0,train
cartoon/dog/pic_265.jpg,0,test
cartoon/dog/pic_229.jpg,0,train
cartoon/person/pic_190.jpg,0,test
cartoon/dog/pic_078.jpg,0,train
cartoon/giraffe/pic_019.jpg,0,train
cartoon/elephant/pic_208.jpg,0,train
photo/person/253_0267.jpg,0,train
art_painting/person/pic_101.jpg,0,test
photo/giraffe/n02439033_16483.jpg,0,test
photo/person/253_0097.jpg,0,train
art_painting/person/pic_097.jpg,0,train
cartoon/person/pic_323.jpg,0,test
cartoon/dog/pic_262.jpg,0,test
cartoon/elephant/pic_022.jpg,0,test
cartoon/dog/pic_139.jpg,0,test
photo/person/253_0374.jpg,0,test
art_painting/house/pic_011.jpg,0,test
photo/person/253_0256.jpg,0,train
photo/dog/n02103406_8280.jpg,0,train
cartoon/giraffe/pic_209.jpg,0,test
cartoon/horse/pic_275.jpg,0,train
art_painting/elephant/pic_110.jpg,0,test
art_painting/person/pic_423.jpg,0,test
art_painting/giraffe/pic_244.jpg,0,train
art_painting/house/pic_091.jpg,0,test
art_painting/person/pic_394.jpg,0,train
art_painting/horse/pic_222.jpg,0,test
photo/horse/n02374451_10098.jpg,0,train
art_painting/house/pic_245.jpg,0,train
art_painting/dog/pic_398.jpg,0,train
art_painting/elephant/pic_122.jpg,0,train
art_painting/horse/pic_042.jpg,0,train
cartoon/house/pic_017.jpg,0,train
cartoon/person/pic_333.jpg,0,train
art_painting/giraffe/pic_092.jpg,0,test
art_painting/person/pic_542.jpg,0,test
cartoon/elephant/pic_205.jpg,0,train
cartoon/elephant/pic_087.jpg,0,train
cartoon/person/pic_265.jpg,0,train
cartoon/elephant/pic_088.jpg,0,train
art_painting/giraffe/pic_122.jpg,0,test
art_painting/giraffe/pic_137.jpg,0,train
art_painting/house/pic_153.jpg,0,train
art_painting/elephant/pic_242.jpg,0,train
art_painting/person/pic_296.jpg,0,train
art_painting/dog/pic_327.jpg,0,test
photo/house/pic_224.jpg,0,test
cartoon/horse/pic_070.jpg,0,train
cartoon/person/pic_227.jpg,0,test
cartoon/person/pic_434.jpg,0,test
art_painting/guitar/pic_193.jpg,0,train
art_painting/dog/pic_064.jpg,0,train
cartoon/person/pic_052.jpg,0,train
art_painting/horse/pic_182.jpg,0,train
photo/house/pic_097.jpg,0,train
cartoon/giraffe/pic_216.jpg,0,train
cartoon/horse/pic_288.jpg,0,train
photo/house/pic_112.jpg,0,train
art_painting/guitar/pic_170.jpg,0,train
cartoon/person/pic_031.jpg,0,train
cartoon/person/pic_067.jpg,0,test
photo/elephant/064_0008.jpg,0,train
cartoon/dog/pic_334.jpg,0,train
art_painting/person/pic_162.jpg,0,test
art_painting/giraffe/pic_013.jpg,0,test
cartoon/giraffe/pic_098.jpg,0,test
cartoon/person/pic_302.jpg,0,test
photo/horse/n02374451_2248.jpg,0,test
cartoon/elephant/pic_091.jpg,0,test
art_painting/house/pic_038.jpg,0,train
art_painting/elephant/pic_044.jpg,0,train
photo/elephant/064_0120.jpg,0,test
art_painting/horse/pic_099.jpg,0,train
art_painting/dog/pic_314.jpg,0,train
photo/guitar/063_0024.jpg,0,test
cartoon/giraffe/pic_219.jpg,0,train
cartoon/elephant/pic_187.jpg,0,train
art_painting/dog/pic_251.jpg,0,train
cartoon/giraffe/pic_090.jpg,0,test
cartoon/dog/pic_338.jpg,0,train
cartoon/dog/pic_125.jpg,0,train
art_painting/elephant/pic_098.jpg,0,test
cartoon/dog/pic_069.jpg,0,train
art_painting/elephant/pic_209.jpg,0,train
cartoon/dog/pic_398.jpg,0,train
photo/house/pic_260.jpg,0,train
photo/person/253_0310.jpg,0,test
art_painting/person/pic_346.jpg,0,train
photo/elephant/n02503517_6479.jpg,0,train
cartoon/horse/pic_025.jpg,0,train
cartoon/giraffe/pic_192.jpg,0,test
art_painting/dog/pic_377.jpg,0,train
art_painting/person/pic_129.jpg,0,train
cartoon/house/pic_064.jpg,0,train
cartoon/dog/pic_440.jpg,0,train
art_painting/guitar/pic_074.jpg,0,train
cartoon/giraffe/pic_262.jpg,0,test
cartoon/elephant/pic_114.jpg,0,train
art_painting/giraffe/pic_210.jpg,0,test
cartoon/house/pic_201.jpg,0,train
cartoon/dog/pic_348.jpg,0,train
art_painting/dog/pic_072.jpg,0,test
art_painting/dog/pic_319.jpg,0,train
cartoon/dog/pic_060.jpg,0,train
photo/horse/n02374451_925.jpg,0,train
art_painting/person/pic_268.jpg,0,test
photo/house/pic_229.jpg,0,test
photo/giraffe/084_0077.jpg,0,train
photo/giraffe/n02439033_10453.jpg,0,train
art_painting/dog/pic_350.jpg,0,train
cartoon/elephant/pic_382.jpg,0,train
art_painting/giraffe/pic_268.jpg,0,test
photo/horse/n02374451_13718.jpg,0,train
cartoon/person/pic_210.jpg,0,test
art_painting/horse/pic_047.jpg,0,test
art_painting/person/pic_042.jpg,0,test
photo/horse/105_0103.jpg,0,train
photo/giraffe/n02439033_14148.jpg,0,test
cartoon/house/pic_039.jpg,0,test
art_painting/dog/pic_397.jpg,0,test
cartoon/dog/pic_164.jpg,0,train
art_painting/guitar/pic_113.jpg,0,test
cartoon/dog/pic_368.jpg,0,train
photo/dog/056_0084.jpg,0,train
cartoon/dog/pic_330.jpg,0,train
art_painting/person/pic_531.jpg,0,train
photo/guitar/063_0084.jpg,0,train
art_painting/guitar/pic_182.jpg,0,test
photo/person/253_0128.jpg,0,train
photo/elephant/n02503517_9827.jpg,0,test
cartoon/dog/pic_346.jpg,0,train
art_painting/elephant/pic_016.jpg,0,train
art_painting/guitar/pic_166.jpg,0,train
photo/elephant/n02503517_6032.jpg,0,train
cartoon/giraffe/pic_212.jpg,0,train
photo/dog/056_0080.jpg,0,train
cartoon/horse/pic_214.jpg,0,test
cartoon/person/pic_037.jpg,0,train
cartoon/guitar/pic_020.jpg,0,test
cartoon/elephant/pic_450.jpg,0,test
art_painting/dog/pic_105.jpg,0,train
photo/horse/105_0008.jpg,0,train
cartoon/giraffe/pic_045.jpg,0,train
cartoon/elephant/pic_307.jpg,0,train
cartoon/house/pic_007.jpg,0,train
photo/horse/105_0066.jpg,0,train
cartoon/dog/pic_009.jpg,0,train
cartoon/elephant/pic_246.jpg,0,test
art_painting/elephant/pic_183.jpg,0,train
photo/person/253_0063.jpg,0,train
photo/guitar/063_0048.jpg,0,train
cartoon/guitar/pic_035.jpg,0,train
art_painting/guitar/pic_114.jpg,0,train
cartoon/horse/pic_121.jpg,0,train
photo/person/253_0324.jpg,0,train
photo/person/253_0130.jpg,0,train
art_painting/dog/pic_291.jpg,0,train
photo/house/pic_145.jpg,0,train
cartoon/giraffe/pic_226.jpg,0,train
cartoon/horse/pic_189.jpg,0,test
art_painting/house/pic_061.jpg,0,train
cartoon/guitar/pic_060.jpg,0,train
photo/horse/105_0067.jpg,0,train
photo/elephant/n02503517_6880.jpg,0,test
art_painting/elephant/pic_087.jpg,0,test
cartoon/elephant/pic_405.jpg,0,train
art_painting/dog/pic_083.jpg,0,train
cartoon/person/pic_385.jpg,0,train
art_painting/horse/pic_206.jpg,0,train
photo/guitar/n02676566_4189.jpg,0,train
art_painting/house/pic_187.jpg,0,test
photo/horse/105_0207.jpg,0,train
art_painting/elephant/pic_200.jpg,0,train
art_painting/giraffe/pic_142.jpg,0,train
photo/guitar/n03272010_10795.jpg,0,train
photo/guitar/n03467517_12925.jpg,0,train
cartoon/giraffe/pic_244.jpg,0,train
photo/giraffe/n02439033_10130.jpg,0,train
photo/horse/105_0134.jpg,0,train
art_painting/dog/pic_371.jpg,0,test
cartoon/house/pic_167.jpg,0,train
cartoon/horse/pic_303.jpg,0,train
photo/elephant/n02503517_5287.jpg,0,train
cartoon/house/pic_211.jpg,0,train
art_painting/giraffe/pic_138.jpg,0,train
cartoon/house/pic_310.jpg,0,train
cartoon/giraffe/pic_009.jpg,0,train
photo/house/pic_284.jpg,0,test
cartoon/person/pic_170.jpg,0,train
art_painting/elephant/pic_060.jpg,0,train
art_painting/giraffe/pic_010.jpg,0,train
photo/person/253_0327.jpg,0,train
art_painting/house/pic_157.jpg,0,test
photo/dog/n02103406_5456.jpg,0,train
art_painting/dog/pic_138.jpg,0,train
photo/horse/n02374451_8526.jpg,0,train
cartoon/person/pic_418.jpg,0,train
cartoon/elephant/pic_496.jpg,0,train
art_painting/dog/pic_133.jpg,0,train
photo/house/pic_144.jpg,0,train
art_painting/person/pic_267.jpg,0,train
cartoon/person/pic_438.jpg,0,test
cartoon/dog/pic_155.jpg,0,train
art_painting/person/pic_074.jpg,0,train
photo/house/pic_069.jpg,0,test
cartoon/horse/pic_157.jpg,0,test
art_painting/house/pic_074.jpg,0,test
cartoon/house/pic_153.jpg,0,test
cartoon/guitar/pic_030.jpg,0,test
photo/horse/n02374451_10761.jpg,0,train
art_painting/elephant/pic_059.jpg,0,test
art_painting/guitar/pic_075.jpg,0,train
art_painting/horse/pic_133.jpg,0,test
art_painting/dog/pic_280.jpg,0,test
cartoon/elephant/pic_389.jpg,0,train
art_painting/dog/pic_123.jpg,0,train
art_painting/house/pic_111.jpg,0,train
cartoon/person/pic_387.jpg,0,train
art_painting/horse/pic_028.jpg,0,train
art_painting/guitar/pic_092.jpg,0,test
cartoon/giraffe/pic_225.jpg,0,train
photo/horse/n02374451_4795.jpg,0,test
art_painting/dog/pic_137.jpg,0,train
art_painting/dog/pic_008.jpg,0,test
cartoon/elephant/pic_477.jpg,0,test
photo/person/253_0166.jpg,0,train
cartoon/elephant/pic_337.jpg,0,train
cartoon/elephant/pic_362.jpg,0,train
art_painting/elephant/pic_204.jpg,0,train
photo/guitar/063_0087.jpg,0,train
cartoon/elephant/pic_280.jpg,0,test
art_painting/person/pic_545.jpg,0,train
cartoon/dog/pic_218.jpg,0,train
cartoon/horse/pic_004.jpg,0,test
cartoon/elephant/pic_214.jpg,0,train
photo/person/253_0278.jpg,0,train
photo/elephant/064_0130.jpg,0,train
cartoon/dog/pic_063.jpg,0,train
art_painting/person/pic_011.jpg,0,train
photo/guitar/063_0010.jpg,0,test
art_painting/house/pic_281.jpg,0,train
art_painting/horse/pic_125.jpg,0,train
art_painting/elephant/pic_106.jpg,0,train
photo/horse/n02374451_1234.jpg,0,train
photo/giraffe/n02439033_14872.jpg,0,train
cartoon/house/pic_048.jpg,0,train
art_painting/horse/pic_056.jpg,0,train
photo/giraffe/084_0059.jpg,0,train
cartoon/elephant/pic_471.jpg,0,train
art_painting/giraffe/pic_057.jpg,0,test
photo/person/253_0246.jpg,0,test
art_painting/elephant/pic_030.jpg,0,train
art_painting/dog/pic_172.jpg,0,train
photo/person/253_0024.jpg,0,train
art_painting/house/pic_082.jpg,0,test
cartoon/person/pic_125.jpg,0,test
cartoon/person/pic_111.jpg,0,train
cartoon/person/pic_377.jpg,0,train
cartoon/giraffe/pic_322.jpg,0,train
art_painting/house/pic_107.jpg,0,test
art_painting/person/pic_134.jpg,0,train
cartoon/dog/pic_085.jpg,0,test
art_painting/horse/pic_049.jpg,0,train
art_painting/person/pic_018.jpg,0,test
photo/house/pic_005.jpg,0,train
photo/giraffe/n02439033_9472.jpg,0,train
photo/house/pic_034.jpg,0,train
art_painting/dog/pic_157.jpg,0,train
cartoon/house/pic_308.jpg,0,train
cartoon/horse/pic_079.jpg,0,test
art_painting/person/pic_171.jpg,0,test
cartoon/horse/pic_224.jpg,0,train
photo/person/253_0141.jpg,0,train
photo/house/pic_279.jpg,0,train
photo/elephant/064_0125.jpg,0,test
cartoon/giraffe/pic_318.jpg,0,train
photo/guitar/063_0108.jpg,0,train
photo/horse/n02374451_14119.jpg,0,train
photo/house/pic_234.jpg,0,train
cartoon/house/pic_256.jpg,0,train
art_painting/elephant/pic_177.jpg,0,train
photo/house/pic_038.jpg,0,test
photo/guitar/063_0022.jpg,0,test
photo/dog/056_0029.jpg,0,train
photo/person/253_0168.jpg,0,train
art_painting/house/pic_336.jpg,0,train
photo/person/253_0174.jpg,0,train
art_painting/giraffe/pic_238.jpg,0,train
cartoon/guitar/pic_097.jpg,0,train
art_painting/dog/pic_391.jpg,0,train
art_painting/giraffe/pic_108.jpg,0,train
art_painting/person/pic_520.jpg,0,train
art_painting/person/pic_396.jpg,0,test
art_painting/giraffe/pic_011.jpg,0,train
art_painting/house/pic_212.jpg,0,test
cartoon/horse/pic_340.jpg,0,train
art_painting/guitar/pic_158.jpg,0,train
art_painting/dog/pic_323.jpg,0,train
art_painting/horse/pic_228.jpg,0,train
photo/person/253_0195.jpg,0,train
cartoon/house/pic_098.jpg,0,train
cartoon/person/pic_236.jpg,0,train
cartoon/person/pic_316.jpg,0,train
art_painting/person/pic_033.jpg,0,train
cartoon/giraffe/pic_383.jpg,0,test
art_painting/house/pic_136.jpg,0,train
cartoon/guitar/pic_124.jpg,0,train
art_painting/person/pic_209.jpg,0,test
art_painting/dog/pic_100.jpg,0,test
photo/person/253_0266.jpg,0,test
art_painting/house/pic_029.jpg,0,train
photo/person/253_0359.jpg,0,train
photo/giraffe/n02439033_11683.jpg,0,train
photo/dog/056_0010.jpg,0,train
photo/dog/056_0090.jpg,0,train
cartoon/dog/pic_094.jpg,0,train
art_painting/giraffe/pic_176.jpg,0,test
art_painting/dog/pic_253.jpg,0,test
cartoon/guitar/pic_118.jpg,0,train
photo/giraffe/n02439033_13602.jpg,0,train
photo/elephant/n02503517_753.jpg,0,train
art_painting/house/pic_149.jpg,0,train
photo/elephant/064_0115.jpg,0,train
cartoon/horse/pic_332.jpg,0,test
cartoon/horse/pic_219.jpg,0,train
cartoon/elephant/pic_129.jpg,0,train
cartoon/person/pic_105.jpg,0,test
cartoon/elephant/pic_387.jpg,0,train
photo/giraffe/n02439033_14846.jpg,0,train
cartoon/person/pic_055.jpg,0,train
art_painting/house/pic_304.jpg,0,test
cartoon/house/pic_216.jpg,0,train
art_painting/house/pic_103.jpg,0,train
art_painting/dog/pic_205.jpg,0,train
cartoon/horse/pic_096.jpg,0,test
art_painting/giraffe/pic_085.jpg,0,train
cartoon/house/pic_355.jpg,0,train
cartoon/horse/pic_188.jpg,0,train
art_painting/house/pic_269.jpg,0,train
cartoon/house/pic_038.jpg,0,train
cartoon/guitar/pic_058.jpg,0,train
photo/guitar/063_0035.jpg,0,train
photo/house/pic_104.jpg,0,test
art_painting/elephant/pic_227.jpg,0,test
photo/person/253_0055.jpg,0,train
cartoon/dog/pic_108.jpg,0,train
art_painting/dog/pic_081.jpg,0,train
art_painting/elephant/pic_119.jpg,0,train
cartoon/house/pic_286.jpg,0,train
photo/horse/n02374451_1443.jpg,0,test
art_painting/dog/pic_232.jpg,0,train
art_painting/elephant/pic_158.jpg,0,test
cartoon/person/pic_452.jpg,0,train
photo/horse/n02374451_9064.jpg,0,train
art_painting/house/pic_026.jpg,0,test
cartoon/guitar/pic_070.jpg,0,train
art_painting/horse/pic_136.jpg,0,train
art_painting/giraffe/pic_243.jpg,0,train
photo/giraffe/084_0060.jpg,0,train
art_painting/house/pic_014.jpg,0,train
photo/person/253_0221.jpg,0,train
art_painting/house/pic_309.jpg,0,train
art_painting/guitar/pic_089.jpg,0,train
cartoon/elephant/pic_109.jpg,0,train
art_painting/house/pic_291.jpg,0,train
cartoon/dog/pic_339.jpg,0,test
cartoon/elephant/pic_242.jpg,0,test
art_painting/person/pic_135.jpg,0,train
cartoon/person/pic_424.jpg,0,test
art_painting/giraffe/pic_077.jpg,0,test
photo/guitar/n03467517_22785.jpg,0,test
photo/dog/n02106662_27393.jpg,0,train
art_painting/elephant/pic_144.jpg,0,train
photo/horse/105_0206.jpg,0,train
cartoon/dog/pic_433.jpg,0,test
cartoon/house/pic_165.jpg,0,test
photo/guitar/063_0079.jpg,0,test
photo/person/253_0131.jpg,0,train
photo/dog/n02106662_7885.jpg,0,test
cartoon/house/pic_023.jpg,0,train
cartoon/elephant/pic_010.jpg,0,train
cartoon/giraffe/pic_356.jpg,0,test
cartoon/house/pic_102.jpg,0,test
cartoon/giraffe/pic_280.jpg,0,train
art_painting/dog/pic_090.jpg,0,train
art_painting/person/pic_358.jpg,0,train
cartoon/horse/pic_028.jpg,0,train
cartoon/giraffe/pic_218.jpg,0,test
photo/giraffe/n02439033_11114.jpg,0,test
cartoon/horse/pic_220.jpg,0,test
cartoon/house/pic_103.jpg,0,test
art_painting/person/pic_328.jpg,0,train
art_painting/person/pic_161.jpg,0,test
art_painting/horse/pic_142.jpg,0,train
art_painting/giraffe/pic_265.jpg,0,train
cartoon/dog/pic_274.jpg,0,test
photo/person/253_0105.jpg,0,train
cartoon/giraffe/pic_173.jpg,0,train
photo/elephant/n02503517_3803.jpg,0,train
photo/horse/105_0115.jpg,0,train
cartoon/house/pic_340.jpg,0,train
photo/dog/n02103406_1599.jpg,0,train
cartoon/elephant/pic_254.jpg,0,train
photo/elephant/n02503517_8904.jpg,0,test
photo/person/253_0422.jpg,0,train
cartoon/person/pic_095.jpg,0,test
art_painting/giraffe/pic_014.jpg,0,train
cartoon/giraffe/pic_119.jpg,0,train
cartoon/horse/pic_072.jpg,0,train
art_painting/person/pic_110.jpg,0,test
art_painting/house/pic_313.jpg,0,train
art_painting/horse/pic_151.jpg,0,train
cartoon/horse/pic_343.jpg,0,test
photo/person/253_0015.jpg,0,train
cartoon/elephant/pic_306.jpg,0,train
art_painting/dog/pic_055.jpg,0,train
cartoon/horse/pic_086.jpg,0,train
photo/person/253_0021.jpg,0,train
photo/dog/n02103406_371.jpg,0,train
photo/person/253_0387.jpg,0,test
photo/person/253_0095.jpg,0,test
cartoon/giraffe/pic_272.jpg,0,train
cartoon/elephant/pic_449.jpg,0,test
photo/dog/n02103406_5035.jpg,0,test
cartoon/guitar/pic_100.jpg,0,train
photo/house/pic_280.jpg,0,train
art_painting/horse/pic_134.jpg,0,test
photo/house/pic_060.jpg,0,train
photo/elephant/n02503517_564.jpg,0,train
art_painting/house/pic_231.jpg,0,test
cartoon/elephant/pic_030.jpg,0,test
art_painting/person/pic_263.jpg,0,train
cartoon/dog/pic_140.jpg,0,train
art_painting/person/pic_105.jpg,0,test
photo/house/pic_225.jpg,0,test
cartoon/house/pic_182.jpg,0,train
art_painting/horse/pic_130.jpg,0,train
art_painting/dog/pic_091.jpg,0,train
cartoon/horse/pic_139.jpg,0,test
photo/person/253_0382.jpg,0,test
cartoon/person/pic_425.jpg,0,train
cartoon/guitar/pic_012.jpg,0,train
photo/dog/056_0050.jpg,0,test
cartoon/house/pic_223.jpg,0,train
art_painting/person/pic_016.jpg,0,test
photo/house/pic_094.jpg,0,train
art_painting/house/pic_311.jpg,0,train
art_painting/guitar/pic_173.jpg,0,train
art_painting/horse/pic_162.jpg,0,train
art_painting/giraffe/pic_193.jpg,0,train
art_painting/dog/pic_368.jpg,0,train
art_painting/person/pic_014.jpg,0,train
cartoon/giraffe/pic_339.jpg,0,test
cartoon/house/pic_278.jpg,0,test
art_painting/elephant/pic_078.jpg,0,train
art_painting/elephant/pic_198.jpg,0,test
cartoon/person/pic_113.jpg,0,train
photo/giraffe/084_0042.jpg,0,train
photo/house/pic_259.jpg,0,test
cartoon/dog/pic_008.jpg,0,train
art_painting/guitar/pic_171.jpg,0,train
cartoon/dog/pic_103.jpg,0,train
cartoon/elephant/pic_105.jpg,0,train
photo/person/253_0074.jpg,0,test
art_painting/dog/pic_099.jpg,0,train
art_painting/guitar/pic_082.jpg,0,train
art_painting/elephant/pic_117.jpg,0,train
art_painting/giraffe/pic_126.jpg,0,train
cartoon/elephant/pic_061.jpg,0,train
art_painting/dog/pic_329.jpg,0,train
photo/house/pic_028.jpg,0,train
photo/horse/105_0199.jpg,0,test
cartoon/giraffe/pic_071.jpg,0,train
art_painting/house/pic_009.jpg,0,test
photo/person/253_0006.jpg,0,train
cartoon/person/pic_226.jpg,0,train
cartoon/person/pic_215.jpg,0,train
photo/horse/105_0106.jpg,0,test
sketch/dog/n02103406_1754-4.png,1,train
sketch/person/12227.png,1,train
sketch/guitar/n02676566_9451-3.png,1,train
sketch/dog/n02103406_995-6.png,1,test
sketch/dog/n02103406_6461-5.png,1,test
sketch/giraffe/n02439033_8789-5.png,1,train
sketch/horse/n02374451_1340-9.png,1,train
sketch/dog/n02103406_4068-11.png,1,train
sketch/guitar/n03272010_6926-5.png,1,test
sketch/guitar/n03272010_7092-5.png,1,train
sketch/elephant/n02503517_1415-3.png,1,test
sketch/elephant/n02503517_10036-6.png,1,train
sketch/giraffe/n02439033_628-6.png,1,test
sketch/dog/n02103406_3743-4.png,1,train
sketch/guitar/n02676566_9062-4.png,1,train
sketch/guitar/n02676566_9243-4.png,1,test
sketch/dog/n02103406_3750-1.png,1,train
sketch/dog/n02109525_9037-1.png,1,test
sketch/guitar/n03467517_12925-1.png,1,train
sketch/guitar/n02676566_5489-6.png,1,train
sketch/horse/n02374451_2825-4.png,1,test
sketch/house/8808.png,1,train
sketch/dog/n02106662_24577-4.png,1,train
sketch/horse/n02374451_10669-3.png,1,test
sketch/giraffe/n02439033_14600-7.png,1,train
sketch/giraffe/n02439033_11894-4.png,1,train
sketch/guitar/n02676566_7927-6.png,1,train
sketch/elephant/n02503517_5418-4.png,1,train
sketch/elephant/n02503517_6429-5.png,1,train
sketch/dog/n02103406_346-7.png,1,train
sketch/dog/5328.png,1,train
sketch/dog/n02103406_651-2.png,1,train
sketch/elephant/n02503517_6032-6.png,1,train
sketch/dog/n02103406_4582-5.png,1,train
sketch/dog/5311.png,1,train
sketch/guitar/n03467517_17233-1.png,1,train
sketch/horse/8485.png,1,train
sketch/guitar/7662.png,1,train
sketch/guitar/n02676566_7830-3.png,1,train
sketch/elephant/n02503517_7211-1.png,1,train
sketch/horse/n02374451_388-8.png,1,test
sketch/elephant/n02503517_4253-5.png,1,test
sketch/elephant/n02503517_6511-3.png,1,train
sketch/elephant/n02503517_8938-4.png,1,train
sketch/elephant/n02503517_3808-8.png,1,test
sketch/dog/n02103406_3750-2.png,1,train
sketch/person/12140.png,1,train
sketch/dog/n02103406_5505-3.png,1,train
sketch/horse/n02374451_17384-7.png,1,test
sketch/guitar/n02676566_8309-1.png,1,train
sketch/guitar/n03272010_11646-5.png,1,train
sketch/house/8801.png,1,train
sketch/dog/n02103406_8362-4.png,1,train
sketch/giraffe/n02439033_10453-1.png,1,train
sketch/giraffe/n02439033_14846-3.png,1,test
sketch/horse/n02374451_10081-2.png,1,train
sketch/giraffe/n02439033_8846-3.png,1,train
sketch/giraffe/n02439033_11683-2.png,1,train
sketch/elephant/n02503517_6429-1.png,1,test
sketch/guitar/7667.png,1,test
sketch/elephant/n02503517_7173-1.png,1,train
sketch/dog/n02109525_8457-1.png,1,train
sketch/horse/n02374451_12418-5.png,1,test
sketch/dog/n02103406_8362-1.png,1,train
sketch/guitar/7652.png,1,train
sketch/dog/n02103406_4068-3.png,1,train
sketch/elephant/5982.png,1,train
sketch/guitar/n02676566_6864-2.png,1,test
sketch/dog/n02106662_13178-2.png,1,train
sketch/dog/n02103406_3255-8.png,1,train
sketch/horse/n02374451_15307-2.png,1,train
sketch/horse/n02374451_54-3.png,1,train
sketch/giraffe/n02439033_991-4.png,1,train
sketch/person/12137.png,1,test
sketch/horse/n02374451_2825-3.png,1,train
sketch/horse/n02374451_12200-5.png,1,test
sketch/dog/n02106662_2740-1.png,1,test
sketch/giraffe/n02439033_12059-2.png,1,train
sketch/dog/n02106662_8870-2.png,1,train
sketch/person/12141.png,1,train
sketch/horse/n02374451_2478-2.png,1,test
sketch/horse/n02374451_12225-4.png,1,test
sketch/horse/n02374451_6207-2.png,1,train
sketch/person/12213.png,1,test
sketch/elephant/n02503517_10193-4.png,1,train
sketch/dog/n02109525_704-1.png,1,train
sketch/elephant/n02503517_4247-2.png,1,test
sketch/dog/n02103406_3255-2.png,1,train
sketch/horse/8487.png,1,train
sketch/horse/n02374451_2233-2.png,1,train
sketch/horse/n02374451_12254-2.png,1,train
sketch/giraffe/n02439033_2677-2.png,1,train
sketch/dog/5334.png,1,test
sketch/dog/n02106662_26549-1.png,1,train
sketch/dog/n02109525_7874-3.png,1,train
sketch/giraffe/n02439033_11059-3.png,1,train
sketch/guitar/n03272010_5887-7.png,1,train
sketch/horse/n02374451_468-2.png,1,test
sketch/guitar/n02676566_6150-1.png,1,train
sketch/elephant/n02503517_194-4.png,1,train
sketch/elephant/n02503517_8518-1.png,1,train
sketch/house/8854.png,1,test
sketch/elephant/n02503517_10275-1.png,1,train
sketch/guitar/n02676566_4605-4.png,1,train
sketch/horse/n02374451_2478-1.png,1,train
sketch/elephant/n02503517_1383-5.png,1,train
sketch/guitar/n03467517_22871-4.png,1,train
sketch/giraffe/n02439033_10279-3.png,1,train
sketch/giraffe/n02439033_9398-3.png,1,test
sketch/guitar/n02676566_2866-2.png,1,train
sketch/horse/n02374451_262-5.png,1,train
sketch/dog/n02103406_3255-7.png,1,train
sketch/guitar/n03272010_6727-2.png,1,train
sketch/dog/n02109525_8211-2.png,1,train
sketch/guitar/n03272010_6820-2.png,1,train
sketch/dog/n02103406_3255-1.png,1,train
sketch/horse/n02374451_16194-2.png,1,train
sketch/giraffe/n02439033_15453-3.png,1,train
sketch/giraffe/n02439033_14497-1.png,1,test
