x,y,condition,label,official_test_index
-14.855508,-41.700478,grayscale,7,5719
-16.48193,-40.362576,grayscale,7,1884
-15.196401,-4.097625,grayscale,4,2898
-19.407244,-33.03837,grayscale,1,4640
-16.969618,-7.5299993,grayscale,4,7610
45.218063,33.866386,grayscale,8,1833
13.204702,43.985252,grayscale,0,6455
46.75536,2.5024054,grayscale,9,3893
20.8869,-13.468426,grayscale,6,4731
21.787182,-15.094745,grayscale,6,929
17.83535,-8.71955,grayscale,6,3962
10.888447,-54.96786,grayscale,3,3778
-9.745149,-12.509068,grayscale,4,1429
32.319874,14.789536,grayscale,2,49
43.72048,1.7515973,grayscale,9,276
-25.604048,-29.497871,grayscale,1,6076
6.1442223,49.403984,grayscale,0,1389
24.388123,19.750889,grayscale,2,3362
24.595068,19.617966,grayscale,2,317
2.6278543,51.069614,grayscale,0,4675
10.571671,-31.55749,grayscale,5,5924
-22.982605,-31.214737,grayscale,1,198
23.696415,-8.086941,grayscale,6,7779
-14.489638,-6.6491218,grayscale,4,4054
-14.79016,-2.322938,grayscale,4,5556
-24.009003,-30.255556,grayscale,1,2687
22.149147,20.384249,grayscale,2,1202
7.5916424,-35.22623,grayscale,5,97
-16.79573,-33.796513,grayscale,4,6033
-20.896027,-47.0642,grayscale,7,1711
44.510056,0.5552228,grayscale,9,1430
43.347427,32.461346,grayscale,8,739
-24.118553,-32.17755,grayscale,1,3491
-23.026833,-32.10027,grayscale,1,1568
-14.154451,-7.3312807,grayscale,4,1211
34.83093,14.907314,grayscale,2,4913
22.543499,21.513178,grayscale,2,2502
2.4689803,-49.719147,grayscale,3,2539
16.84826,-55.648685,grayscale,3,979
37.996483,9.194352,grayscale,2,6354
36.291733,14.238777,grayscale,2,4735
11.79245,44.780247,grayscale,0,5912
21.079563,-7.261108,grayscale,6,3844
-3.403032,-45.592144,grayscale,3,1263
-17.341974,-46.023148,grayscale,7,3404
42.302673,38.050087,grayscale,8,3905
16.246237,46.0268,grayscale,0,1596
15.438999,45.611763,grayscale,0,3083
22.90455,-11.775188,grayscale,6,2003
22.871012,20.576002,grayscale,2,5030
-24.437431,-29.559721,grayscale,1,95
-17.16278,-5.6704373,grayscale,4,2757
-24.91315,-31.22958,grayscale,1,3413
-26.281616,-39.011845,grayscale,1,5488
24.63924,-16.571182,grayscale,6,4827
-17.262877,-33.28858,grayscale,5,1877
-22.644224,-29.621853,grayscale,1,2157
-0.12088883,-46.610123,grayscale,3,4821
14.986328,-39.629204,grayscale,5,4953
39.483044,38.71778,grayscale,8,5525
25.967625,-36.06165,grayscale,5,5381
-0.60048145,-49.422756,grayscale,3,672
-15.254994,-45.297756,grayscale,7,323
-13.126924,-42.8697,grayscale,7,5436
-16.851992,-47.476498,grayscale,7,5450
10.263129,-38.457546,grayscale,5,6358
8.812518,-48.645664,grayscale,3,372
19.567863,-39.49796,grayscale,5,378
21.782637,-45.666744,grayscale,5,7706
-22.956575,-26.400341,grayscale,1,2178
34.39046,13.983584,grayscale,2,5237
14.286561,43.778057,grayscale,0,5478
46.614563,3.950525,grayscale,9,5452
-13.754598,-5.1096854,grayscale,4,5623
-15.347306,-36.47649,grayscale,7,6772
-17.032387,-5.0946736,grayscale,4,1111
12.474236,-49.007355,grayscale,3,5528
20.30228,-8.613976,grayscale,6,3777
20.932898,-35.316284,grayscale,5,2458
23.639904,10.4605465,grayscale,2,4921
43.920345,34.656597,grayscale,8,3015
37.397167,38.640705,grayscale,8,7476
37.32998,12.022187,grayscale,2,1520
27.161331,-8.256126,grayscale,6,6713
-24.231707,-32.307766,grayscale,1,1852
21.673922,-39.29606,grayscale,5,2268
43.132877,32.600597,grayscale,8,151
19.315638,-9.570312,grayscale,6,890
-24.864676,-24.429283,grayscale,1,825
2.0012999,-51.356262,grayscale,3,2536
23.22837,20.043526,grayscale,2,470
-22.685778,-29.557673,grayscale,1,5256
48.074947,5.370509,grayscale,9,2011
3.895453,50.590282,grayscale,0,7150
20.29841,-8.7243595,grayscale,6,449
-11.326506,-7.4218283,grayscale,4,2704
17.907475,45.873474,grayscale,0,3437
-3.1725798,-45.28233,grayscale,3,3375
43.470467,30.958082,grayscale,8,4552
18.145575,-7.7623963,grayscale,6,920
16.733393,46.156517,grayscale,0,2242
43.592487,35.342926,grayscale,8,2745
-16.450718,-35.613647,grayscale,7,1032
9.995115,-49.87689,grayscale,3,365
19.551672,-41.056812,grayscale,5,4850
12.711721,46.912678,grayscale,0,4819
22.68895,-7.1704936,grayscale,6,7338
2.2216969,52.69311,grayscale,0,7372
-24.629814,-24.376059,grayscale,1,1090
-11.363951,-7.4402537,grayscale,4,5062
28.31461,13.652342,grayscale,2,981
22.793959,-7.062867,grayscale,6,5857
-20.016766,-28.894426,grayscale,1,1986
-21.440174,-29.396498,grayscale,1,5560
32.773678,14.355851,grayscale,2,1814
43.69389,34.319523,grayscale,8,194
-23.870535,-29.39459,grayscale,1,1993
31.862644,15.167871,grayscale,2,5333
39.958477,33.679752,grayscale,8,4311
25.603659,12.99326,grayscale,2,7425
18.79993,-37.78854,grayscale,5,3889
-18.87344,-47.14568,grayscale,7,4308
-16.569921,-9.569033,grayscale,4,1960
9.325797,45.087025,grayscale,0,4399
25.582212,-7.1647925,grayscale,6,3191
21.466604,-35.643726,grayscale,5,1626
2.32812,-49.818966,grayscale,3,176
18.924456,-9.131457,grayscale,6,7726
22.473091,-35.416847,grayscale,5,2334
2.4683986,51.97023,grayscale,0,1648
-16.692255,-41.356842,grayscale,7,6084
9.591696,42.598667,grayscale,0,3455
42.085735,-2.9631534,grayscale,9,1468
-16.097404,-35.518356,grayscale,7,1296
-16.730309,-7.5764546,grayscale,4,5213
47.82763,4.4092393,grayscale,9,7047
42.638577,-2.7475677,grayscale,9,5360
35.027035,4.1747904,grayscale,2,5824
41.64993,30.887798,grayscale,8,7460
-17.53247,-46.522835,grayscale,7,4791
35.973877,13.501713,grayscale,2,6692
44.75294,0.13807662,grayscale,9,6931
39.842346,33.672615,grayscale,8,667
15.833734,-8.193754,grayscale,6,7781
12.76372,-49.11074,grayscale,3,7793
48.18595,5.9974504,grayscale,9,1411
-16.517817,-46.160553,grayscale,7,1473
22.945282,-33.41662,grayscale,5,7130
4.428537,-46.06382,grayscale,7,1956
14.274867,-40.23541,grayscale,5,6716
12.482401,-36.024883,grayscale,5,4106
22.81482,-12.904167,grayscale,6,3494
-15.396546,-7.377303,grayscale,4,691
7.74789,-44.001896,grayscale,1,5220
2.441428,-51.110382,grayscale,3,4908
-24.137777,-28.893301,grayscale,1,7029
10.920001,46.0928,grayscale,0,4130
44.404655,2.8388822,grayscale,9,7938
24.274801,-36.4962,grayscale,5,5101
47.988167,3.6349032,grayscale,9,1515
-14.62204,-4.3160195,grayscale,4,3287
45.80678,34.65617,grayscale,8,716
-18.89883,-46.994404,grayscale,7,4236
17.460129,-7.6071086,grayscale,6,5408
23.13429,-41.570076,grayscale,5,5496
-13.643285,-2.321242,grayscale,4,3365
12.443957,-49.91647,grayscale,3,4323
-16.091269,-6.336786,grayscale,4,5467
23.30922,-34.04511,grayscale,5,1644
41.024727,37.17995,grayscale,8,3948
-12.54783,-43.34858,grayscale,7,6726
27.649899,7.5411882,grayscale,2,5395
-21.299849,-45.674385,grayscale,7,1579
12.4245615,45.573696,grayscale,0,5918
9.622574,-43.22608,grayscale,5,7041
-13.592321,-6.501986,grayscale,4,506
22.73132,-14.374874,grayscale,6,4011
46.234528,4.1109576,grayscale,9,5981
24.539116,19.159006,grayscale,2,409
-27.949371,-38.03553,grayscale,1,6954
25.529568,-7.769767,grayscale,6,7555
1.8896238,52.63762,grayscale,0,3965
44.379578,1.7257441,grayscale,9,7266
0.6547034,53.402744,grayscale,0,4785
27.802841,13.082227,grayscale,2,6028
35.58684,12.823902,grayscale,2,6503
7.8122296,-44.12057,grayscale,5,6414
27.795647,-9.610456,grayscale,6,5382
-19.890102,-32.237766,grayscale,1,6836
-15.668759,-3.7646945,grayscale,4,6508
-13.063542,-5.5384855,grayscale,4,3994
54.165813,-4.3916616,grayscale,9,3942
-13.68248,-44.56985,grayscale,7,3542
11.532818,-49.72675,grayscale,3,6952
-18.080193,-33.127987,grayscale,5,4290
40.24161,37.542263,grayscale,8,7446
-21.367619,-20.971937,grayscale,1,6169
-24.355587,-23.87571,grayscale,1,1109
-12.963103,-3.8747776,grayscale,4,3179
-13.799244,-42.20097,grayscale,7,7835
-25.814695,-26.431261,grayscale,1,7390
26.681032,-40.475178,grayscale,5,568
-12.572444,-5.599582,grayscale,4,4629
38.116096,36.728943,grayscale,8,7138
43.43934,1.4084138,grayscale,9,5284
-0.38806814,54.657814,grayscale,0,3
-23.605633,-30.295246,grayscale,1,2690
19.775826,-7.093891,grayscale,6,5858
-13.157633,-6.223397,grayscale,4,1266
-14.849429,-5.390007,grayscale,4,3034
49.253914,-8.385019,grayscale,9,2655
-14.323042,-44.055378,grayscale,7,6190
41.986443,32.99439,grayscale,8,4170
49.327065,5.0072336,grayscale,9,7380
41.942127,-3.268242,grayscale,9,7752
56.893,3.6562576,grayscale,9,3996
1.2213272,-47.538208,grayscale,3,1204
47.106922,3.5222018,grayscale,9,1654
16.873922,-8.128585,grayscale,6,4746
11.993083,-54.787464,grayscale,3,4590
8.345755,47.84358,grayscale,0,562
20.680174,-7.337069,grayscale,6,7108
6.7513013,46.677006,grayscale,0,5999
27.699488,7.279408,grayscale,2,1403
-14.191294,-44.135323,grayscale,7,4403
36.654106,14.935702,grayscale,2,6332
25.367382,11.607944,grayscale,2,6264
53.251823,4.98468,grayscale,9,303
13.2065,-54.228397,grayscale,3,791
31.147436,14.712011,grayscale,2,3067
16.946712,45.034645,grayscale,0,484
10.0601015,-49.757656,grayscale,3,1370
35.077827,-1.599273,grayscale,8,4069
0.84036106,52.325527,grayscale,0,7373
4.0621963,-49.037167,grayscale,3,4330
24.882402,-40.778896,grayscale,5,5701
4.3506045,47.861286,grayscale,0,7465
-3.1882055,-45.08786,grayscale,3,1531
43.882435,33.445667,grayscale,8,4676
-3.2956188,-45.701256,grayscale,3,4531
39.785057,40.31935,grayscale,8,706
41.137753,40.150555,grayscale,8,2844
25.92763,8.407927,grayscale,2,3755
-14.985779,-43.212334,grayscale,7,5848
42.12634,-2.866694,grayscale,9,2114
15.640828,43.39481,grayscale,0,3876
12.694215,-53.863674,grayscale,3,677
-28.55618,-38.456654,grayscale,1,2116
-15.026118,-44.30318,grayscale,7,4661
30.566664,-11.47457,grayscale,6,2676
9.566159,44.09509,grayscale,0,3025
44.794586,3.9900908,grayscale,9,4449
21.14941,-12.496147,grayscale,6,977
42.90262,31.685251,grayscale,8,4990
0.7840867,53.221497,grayscale,0,7309
-15.180691,-36.218365,grayscale,7,1048
-4.8619523,-45.44821,grayscale,3,3276
43.025806,2.0555437,grayscale,2,5512
-11.630263,-4.9462786,grayscale,4,7692
-25.20159,-29.460579,grayscale,1,1436
41.75035,-1.9297024,grayscale,9,7544
2.0441017,-51.414318,grayscale,3,3383
3.13309,47.251442,grayscale,0,1977
21.642221,45.44828,grayscale,0,2750
22.904156,-12.520264,grayscale,6,7996
22.78589,-31.879915,grayscale,5,6989
13.25695,-50.341354,grayscale,3,1431
11.248862,-50.36573,grayscale,3,7416
22.106491,-42.175343,grayscale,5,4547
3.5216155,49.160587,grayscale,0,42
3.0273852,46.89307,grayscale,0,5117
25.984207,-12.205717,grayscale,6,4411
-15.205108,-3.141569,grayscale,4,5789
32.349243,12.804184,grayscale,2,483
-18.639103,-43.88337,grayscale,7,6650
-17.032917,-35.10511,grayscale,3,4881
-3.2338815,-41.23243,grayscale,3,391
-17.461248,-45.180847,grayscale,7,370
46.417294,5.71838,grayscale,9,419
43.877842,2.485962,grayscale,9,3318
44.646484,32.355534,grayscale,8,4355
-17.038723,-4.463375,grayscale,4,5402
8.749432,-34.936974,grayscale,5,5332
47.455452,3.6226463,grayscale,9,239
22.480482,20.6257,grayscale,2,6271
39.30914,38.577698,grayscale,8,1129
-15.313368,-34.834637,grayscale,5,2391
39.193474,8.290341,grayscale,9,191
50.963543,7.1446133,grayscale,9,5447
-10.076257,-9.358452,grayscale,4,6528
-1.8723981,-27.25699,cue_conflict,3,2291
-2.520419,-24.639297,cue_conflict,3,4023
-1.6117727,-23.147709,cue_conflict,3,2539
-3.449059,-23.624094,cue_conflict,3,6952
-0.4222197,-26.429722,cue_conflict,3,4323
0.67117447,-27.97432,cue_conflict,3,6952
-0.20961984,-26.178928,cue_conflict,3,4323
0.046563964,-27.050013,cue_conflict,3,4323
0.76663595,-28.001722,cue_conflict,3,6952
-0.5263701,-29.8734,cue_conflict,3,791
-0.97279036,-27.782972,cue_conflict,3,2861
-5.246626,-23.727425,cue_conflict,3,2539
-2.6789565,-24.60681,cue_conflict,3,4023
0.7190566,-27.754713,cue_conflict,3,6952
11.912015,-48.127098,cue_conflict,3,677
-2.8044336,-27.144693,cue_conflict,3,672
-2.9421575,-23.002256,cue_conflict,3,7797
-0.5427164,-29.941181,cue_conflict,3,791
-3.7959695,-23.933533,cue_conflict,3,4330
-3.0281281,-26.311903,cue_conflict,3,3914
-0.7563005,-28.959433,cue_conflict,5,568
3.3884087,-26.405428,cue_conflict,5,4570
3.467286,-26.187593,cue_conflict,5,5496
1.3253851,-23.166769,cue_conflict,5,2334
-3.8768427,-20.890911,cue_conflict,5,7706
2.0381358,-24.280449,cue_conflict,5,7776
-3.9352005,-24.932856,cue_conflict,5,4290
-2.1081467,-21.321367,cue_conflict,5,319
3.4907107,-24.124687,cue_conflict,5,4570
-0.5447545,-18.01259,cue_conflict,5,2623
-1.4952406,-23.141214,cue_conflict,5,97
1.8255327,-23.273571,cue_conflict,5,6224
-1.2159314,-21.134798,cue_conflict,5,2427
-3.6122024,-22.24888,cue_conflict,5,319
-0.4115938,-25.059532,cue_conflict,5,2427
3.5074244,-24.294771,cue_conflict,5,2458
0.6910584,-27.28212,cue_conflict,5,4850
3.416081,-25.999378,cue_conflict,5,5101
2.5413642,-23.196438,cue_conflict,5,6989
-2.3982825,-21.411781,cue_conflict,5,319
-2.7927291,-16.102455,cue_conflict,4,3994
-1.4027529,-16.131046,cue_conflict,4,6528
1.7423753,-17.670269,cue_conflict,4,2898
0.29797354,-15.996059,cue_conflict,4,2898
-2.6720448,-15.316781,cue_conflict,4,4054
-4.5011983,-14.698476,cue_conflict,4,5789
-3.673208,-12.959689,cue_conflict,4,5402
-3.2261322,-17.326332,cue_conflict,4,1124
-1.9760457,-14.195755,cue_conflict,4,3458
-2.0599542,-15.310785,cue_conflict,4,6508
-2.8269987,-15.610052,cue_conflict,4,6288
-3.2972991,-16.40757,cue_conflict,4,3994
-3.7275088,-12.886253,cue_conflict,4,6097
-4.0707016,-12.712603,cue_conflict,4,3458
-0.6635064,-17.60032,cue_conflict,4,2399
-3.009227,-13.715922,cue_conflict,4,5556
-3.2561677,-13.50882,cue_conflict,4,5402
-2.6630514,-14.473113,cue_conflict,4,2757
-0.472599,-17.445807,cue_conflict,4,855
-2.3042996,-15.13293,cue_conflict,4,2757
-1.4379978,-19.571352,cue_conflict,6,4731
0.051436163,-16.592764,cue_conflict,6,1667
-1.6124717,-16.569271,cue_conflict,6,2610
-3.5610611,-17.9407,cue_conflict,6,5382
3.1754634,-16.216175,cue_conflict,6,929
1.0650603,-15.045356,cue_conflict,6,964
-0.5259101,-15.137104,cue_conflict,6,3777
2.068628,-14.381244,cue_conflict,6,4011
3.1832035,-17.648016,cue_conflict,6,5082
2.7763278,-16.076426,cue_conflict,6,7726
3.0101469,-17.703096,cue_conflict,6,5082
1.2309417,-15.057435,cue_conflict,6,5382
1.7167807,-16.634443,cue_conflict,6,3418
-0.71309394,-18.771372,cue_conflict,6,1667
2.2334447,-16.677422,cue_conflict,6,3515
3.5422037,-17.233551,cue_conflict,6,4754
1.6763041,-17.951841,cue_conflict,6,4341
2.6918125,-16.02791,cue_conflict,6,3292
2.9159262,-17.790684,cue_conflict,6,5082
1.0842073,-16.253588,cue_conflict,6,3777
-10.200087,-26.377335,cue_conflict,1,5560
-4.360657,-27.919994,cue_conflict,1,2116
-34.539318,-25.479383,cue_conflict,1,3079
-10.250234,-24.62617,cue_conflict,1,2178
-8.289954,-23.881422,cue_conflict,1,3413
-6.978733,-27.181744,cue_conflict,1,2095
-6.417711,-24.240496,cue_conflict,1,7033
-7.8812447,-25.333914,cue_conflict,1,95
-6.0951624,-23.29178,cue_conflict,1,2070
-9.956969,-24.523312,cue_conflict,1,261
-7.8753614,-25.40971,cue_conflict,1,95
-10.189622,-23.906324,cue_conflict,1,6805
-10.062168,-26.362024,cue_conflict,1,5560
-4.516138,-27.790804,cue_conflict,1,2116
-8.239926,-23.983429,cue_conflict,1,3413
-9.775118,-25.491835,cue_conflict,1,7955
-5.869369,-27.726995,cue_conflict,1,6954
-9.0524435,-24.634026,cue_conflict,1,7202
-5.740464,-26.1309,cue_conflict,1,7390
-10.718753,-25.729086,cue_conflict,1,5092
-4.8519773,-27.249897,cue_conflict,7,1579
-4.349599,-22.515848,cue_conflict,7,1711
-8.15986,-23.07865,cue_conflict,7,1703
-6.345531,-19.319689,cue_conflict,7,1440
-4.4664545,-21.513317,cue_conflict,7,269
-6.584749,-25.093494,cue_conflict,7,2501
-3.884259,-22.55425,cue_conflict,7,6772
-6.965869,-20.184565,cue_conflict,7,1703
-6.2005253,-22.815903,cue_conflict,7,3446
-6.801983,-20.102684,cue_conflict,7,4661
-4.300444,-22.929487,cue_conflict,7,1032
-4.4583564,-22.045794,cue_conflict,7,1711
-5.373426,-20.853846,cue_conflict,7,1927
-4.6361384,-24.216352,cue_conflict,7,1956
-6.4017787,-26.373415,cue_conflict,7,5719
-6.495171,-25.258524,cue_conflict,7,4403
-7.4736323,-26.892317,cue_conflict,7,3867
-6.869377,-20.375998,cue_conflict,7,4704
-7.7110257,-25.821274,cue_conflict,7,4172
-7.0768633,-20.11919,cue_conflict,7,7270
10.226107,13.452499,cue_conflict,2,4735
6.0031157,14.249673,cue_conflict,2,4735
9.917467,17.85645,cue_conflict,2,2502
8.55972,17.477215,cue_conflict,2,6244
9.787367,16.963531,cue_conflict,2,3163
9.002756,15.698701,cue_conflict,2,317
8.901743,16.74263,cue_conflict,2,483
6.590835,14.874219,cue_conflict,2,5333
9.490554,16.296864,cue_conflict,2,5395
7.6254754,13.043933,cue_conflict,2,714
8.130152,16.497078,cue_conflict,2,1403
5.9545555,13.293054,cue_conflict,2,35
7.4751754,15.161202,cue_conflict,2,483
9.790341,13.72627,cue_conflict,2,3024
7.877223,16.281122,cue_conflict,2,4065
8.4638195,13.990071,cue_conflict,2,6503
7.9784155,14.823576,cue_conflict,2,5237
10.238741,16.201067,cue_conflict,2,6028
6.5876756,15.914354,cue_conflict,2,6354
7.9560843,13.826417,cue_conflict,2,2082
6.3115335,12.995978,cue_conflict,9,805
7.310371,17.325327,cue_conflict,9,131
4.7372656,17.04084,cue_conflict,9,5981
5.8379636,12.404723,cue_conflict,9,7752
3.913922,16.233105,cue_conflict,9,5301
8.396508,15.784256,cue_conflict,9,191
5.395662,15.846988,cue_conflict,9,1022
5.6057286,12.165889,cue_conflict,9,1468
8.548834,11.408537,cue_conflict,9,7380
9.093171,13.876207,cue_conflict,9,7995
5.559722,15.628263,cue_conflict,9,191
6.2131557,14.277809,cue_conflict,9,7047
4.9502788,15.76996,cue_conflict,9,1022
4.773731,17.434393,cue_conflict,9,5452
9.358847,14.847156,cue_conflict,9,191
7.0722165,16.86727,cue_conflict,9,2414
6.8371816,14.560774,cue_conflict,9,5572
5.418726,12.502807,cue_conflict,9,2114
7.4457054,17.012094,cue_conflict,9,276
7.8025093,14.658346,cue_conflict,9,2414
1.8067787,24.561394,cue_conflict,0,1977
1.1138208,22.711637,cue_conflict,0,4617
4.4212227,23.79095,cue_conflict,0,3965
4.2024317,23.093374,cue_conflict,0,3
1.7734811,24.006287,cue_conflict,0,42
2.3758953,24.741392,cue_conflict,0,1648
2.3249185,25.011528,cue_conflict,0,6844
3.7683349,24.387993,cue_conflict,0,1553
1.496333,21.043098,cue_conflict,0,6986
2.2125494,22.310781,cue_conflict,0,6609
3.0251276,25.346031,cue_conflict,0,4893
2.998279,23.331148,cue_conflict,0,7009
2.2764595,22.453766,cue_conflict,0,4819
0.8890243,21.23989,cue_conflict,0,1596
3.438812,23.087526,cue_conflict,0,4615
2.127034,19.55315,cue_conflict,0,5918
3.5157464,23.845247,cue_conflict,0,7634
3.899738,23.762722,cue_conflict,0,7634
2.7647939,21.319933,cue_conflict,0,3083
1.968217,22.912693,cue_conflict,0,2750
5.7434673,18.291492,cue_conflict,8,962
1.1075228,20.254831,cue_conflict,8,667
3.9788325,20.225796,cue_conflict,8,6434
0.9102893,19.068169,cue_conflict,8,706
4.8846292,18.954706,cue_conflict,8,2191
2.7788224,18.49696,cue_conflict,8,4990
4.7264514,18.642843,cue_conflict,8,4177
0.36431795,18.910093,cue_conflict,8,5694
1.8488269,18.8214,cue_conflict,8,6434
1.251621,19.435118,cue_conflict,8,716
4.2680936,18.883709,cue_conflict,8,4177
3.0204525,20.416214,cue_conflict,8,716
1.993907,21.062416,cue_conflict,8,6689
2.4091656,20.161606,cue_conflict,8,151
0.7340186,20.248388,cue_conflict,8,2340
2.968078,22.056438,cue_conflict,8,3948
3.7670736,16.77157,cue_conflict,8,2109
0.62457174,20.352781,cue_conflict,8,667
3.70333,20.28753,cue_conflict,8,4552
2.492065,19.80398,cue_conflict,8,1954
-0.609127,-52.060894,translation_32_right,3,632
53.56403,-1.9603583,translation_32_right,9,131
-21.397469,-56.349327,translation_32_right,7,7081
51.64494,3.096444,translation_32_right,9,1836
3.4269881,54.778816,translation_32_right,0,6437
13.665537,47.92009,translation_32_right,0,6609
-9.64581,-48.030445,translation_32_right,7,3467
8.730667,-54.71034,translation_32_right,3,1401
28.915277,12.881335,translation_32_right,2,1839
16.45477,-54.48759,translation_32_right,3,4168
37.69546,13.960468,translation_32_right,2,35
47.44861,38.836758,translation_32_right,8,4177
-9.072094,-54.6377,translation_32_right,7,7270
17.829842,-32.751854,translation_32_right,5,2265
-14.89183,-53.138588,translation_32_right,7,3288
48.72511,43.583652,translation_32_right,8,5451
-6.797848,-51.51602,translation_32_right,3,4023
-27.676203,-21.948183,translation_32_right,1,261
18.578207,-31.435637,translation_32_right,5,4570
22.94597,-44.334118,translation_32_right,5,4966
-30.127256,-31.788948,translation_32_right,1,7955
-2.8594162,0.74628854,translation_32_right,4,6288
46.09389,44.38557,translation_32_right,8,7810
-14.616723,-58.170967,translation_32_right,7,1927
-33.420708,-18.958855,translation_32_right,1,1871
16.439032,-34.288143,translation_32_right,5,6922
-4.4144735,-0.23867016,translation_32_right,4,3512
17.155376,-12.795435,translation_32_right,6,4754
38.474815,1.0076152,translation_32_right,2,714
48.1564,42.467266,translation_32_right,8,2191
9.137277,49.92167,translation_32_right,0,4615
53.72607,39.752815,translation_32_right,8,4662
50.266132,-5.2918124,translation_32_right,9,5915
14.95934,-17.776241,translation_32_right,4,766
22.954636,22.388723,translation_32_right,2,5218
52.59677,39.2728,translation_32_right,8,2340
37.039326,40.87307,translation_32_right,8,1954
41.696236,43.96692,translation_32_right,8,7875
18.917677,-14.552043,translation_32_right,6,3418
49.681038,-1.3717154,translation_32_right,9,5572
-19.5407,-53.133278,translation_32_right,7,5977
-29.205868,-23.45206,translation_32_right,1,5123
54.023335,5.3505807,translation_32_right,9,5851
53.86349,7.1088367,translation_32_right,9,4094
14.913917,-10.961107,translation_32_right,6,4254
-15.543273,-56.35199,translation_32_right,7,2501
-31.383059,-29.123163,translation_32_right,1,6938
-6.364657,-0.11470301,translation_32_right,4,171
14.979347,-55.546104,translation_32_right,3,4215
52.16162,40.254047,translation_32_right,8,5705
-10.670309,0.5914455,translation_32_right,4,3458
-9.876302,-50.85193,translation_32_right,7,1220
52.727665,38.031292,translation_32_right,8,962
21.978592,-37.586903,translation_32_right,5,2950
18.450369,-41.822845,translation_32_right,5,2623
10.535591,47.86703,translation_32_right,0,4539
1.3191559,55.813873,translation_32_right,0,1553
-8.68493,0.7526297,translation_32_right,4,4740
1.4695848,45.93914,translation_32_right,0,6844
-11.615321,-51.01653,translation_32_right,7,2668
-10.838027,-52.261753,translation_32_right,7,3153
-8.229284,-6.5312366,translation_32_right,4,5135
-2.9538162,-50.661102,translation_32_right,3,2291
-21.52496,-25.954515,translation_32_right,1,116
-0.29371524,-57.647472,translation_32_right,3,7797
-1.3501376,-40.212986,translation_32_right,3,4609
4.069295,47.083363,translation_32_right,0,81
19.245249,-16.596994,translation_32_right,6,5580
38.39918,14.913178,translation_32_right,2,3024
23.846766,-39.056896,translation_32_right,5,2766
46.078053,37.779675,translation_32_right,8,5000
26.636732,-16.387274,translation_32_right,6,2610
15.821717,51.768593,translation_32_right,0,2024
-12.093043,3.6135275,translation_32_right,4,6097
27.910887,-12.845569,translation_32_right,6,964
11.210729,51.033276,translation_32_right,0,7634
48.28173,45.403687,translation_32_right,8,6434
25.96607,21.34448,translation_32_right,2,5183
18.553257,48.05276,translation_32_right,0,6986
16.20467,-33.918663,translation_32_right,5,645
11.285797,48.816647,translation_32_right,0,3347
28.929924,8.358667,translation_32_right,2,5677
49.90209,43.546394,translation_32_right,8,3412
-33.72728,-28.411499,translation_32_right,1,3937
11.015731,-6.8173614,translation_32_right,6,873
52.7025,2.3223403,translation_32_right,9,2167
0.9489513,-54.399673,translation_32_right,3,6490
16.420353,-50.775482,translation_32_right,3,738
30.511353,11.925751,translation_32_right,2,6616
28.227003,-12.586843,translation_32_right,6,4093
42.508823,-5.176875,translation_32_right,9,5788
46.9233,34.092247,translation_32_right,8,7818
-15.09037,-25.079346,translation_32_right,1,304
39.180805,13.840397,translation_32_right,2,2082
-14.646738,-49.90134,translation_32_right,7,2746
-0.61684155,-1.3230467,translation_32_right,4,7944
47.482243,39.671486,translation_32_right,8,6689
53.193905,-7.259749,translation_32_right,9,2414
16.84868,-10.809208,translation_32_right,6,3779
-29.17733,-37.36079,translation_32_right,1,2095
11.561777,49.503677,translation_32_right,0,7262
42.80316,39.457657,translation_32_right,8,5694
-1.0758555,-42.5434,translation_32_right,5,7413
-25.68276,-22.038347,translation_32_right,1,6805
-17.608883,-54.61903,translation_32_right,7,3446
2.313169,-36.17823,translation_32_right,5,2807
-5.0963335,-0.70620847,translation_32_right,4,7940
-9.652757,-53.07291,translation_32_right,7,4172
14.944203,-50.045555,translation_32_right,3,7744
27.415855,11.396223,translation_32_right,2,1586
47.46148,43.748688,translation_32_right,8,7999
-31.096605,-33.068016,translation_32_right,1,6349
-24.489403,-22.313688,translation_32_right,1,6594
43.33218,42.682667,translation_32_right,8,2109
-32.325962,-26.52689,translation_32_right,1,3079
-29.22128,-31.392334,translation_32_right,1,2070
21.8091,-43.46221,translation_32_right,5,319
2.4548109,56.091022,translation_32_right,0,2888
19.169977,-30.334576,translation_32_right,5,6224
10.381178,-40.448887,translation_32_right,5,3353
29.649633,9.762286,translation_32_right,2,6244
-16.058338,-53.0319,translation_32_right,7,4704
19.933033,-32.865257,translation_32_right,5,2427
55.90775,1.2265888,translation_32_right,9,7995
-3.4967852,-1.2444417,translation_32_right,4,1124
-33.074238,-19.322865,translation_32_right,1,6733
55.25454,4.3286057,translation_32_right,9,2062
45.736946,-6.298648,translation_32_right,9,805
-2.8145084,-48.132233,translation_32_right,3,2028
29.827505,15.781716,translation_32_right,2,2392
29.208134,-14.486383,translation_32_right,6,3292
-12.7412,-49.781143,translation_32_right,7,1440
-28.145403,-32.975796,translation_32_right,1,1115
51.5945,35.91416,translation_32_right,8,4242
49.395332,36.91215,translation_32_right,8,2230
26.549084,6.3938866,translation_32_right,2,3163
28.853527,-6.107697,translation_32_right,6,545
