x,y,condition,label,official_test_index
-52.757656,2.401261,grayscale,7,5719
-49.324524,0.38635358,grayscale,7,1884
-15.250334,32.00835,grayscale,4,2898
-47.749546,-2.140831,grayscale,1,4640
-16.0755,33.752785,grayscale,4,7610
61.080143,7.85437,grayscale,8,1833
31.438887,18.082882,grayscale,0,6455
40.84818,-17.348429,grayscale,9,3893
5.089503,18.864773,grayscale,6,4731
-0.026159618,24.411684,grayscale,6,929
1.080462,19.923704,grayscale,6,3962
-11.217827,-27.604218,grayscale,3,3778
-28.039413,17.491463,grayscale,4,1429
19.758957,-42.190563,grayscale,2,49
42.82805,-9.674593,grayscale,9,276
-61.784584,-15.175505,grayscale,1,6076
19.385782,41.490414,grayscale,0,1389
15.901047,-49.829285,grayscale,2,3362
15.92236,-35.6574,grayscale,2,317
23.654478,43.51761,grayscale,0,4675
-9.558487,-0.5536839,grayscale,5,5924
-43.644417,-12.127937,grayscale,1,198
15.859885,14.311453,grayscale,6,7779
-8.698567,30.164381,grayscale,4,4054
-10.292807,28.391872,grayscale,4,5556
-57.476635,-14.087314,grayscale,1,2687
14.631138,-36.424194,grayscale,2,1202
-0.6698535,-27.643282,grayscale,5,97
-12.94924,30.87999,grayscale,4,6033
-47.21842,8.1091175,grayscale,7,1711
38.252174,-9.724253,grayscale,9,1430
59.8196,7.6120405,grayscale,8,739
-52.28072,-14.015064,grayscale,1,3491
-50.687534,-15.160792,grayscale,1,1568
-10.7831335,32.107292,grayscale,4,1211
17.673065,-41.99274,grayscale,2,4913
15.331344,-50.848953,grayscale,2,2502
-21.659805,-23.03312,grayscale,3,2539
-15.7780905,-27.283306,grayscale,3,979
19.381895,-27.24369,grayscale,2,6354
20.578186,-42.92258,grayscale,2,4735
30.224514,39.12112,grayscale,0,5912
13.002471,13.799115,grayscale,6,3844
-25.206013,-13.331659,grayscale,3,1263
-51.598057,15.05771,grayscale,7,3404
51.91595,27.756136,grayscale,8,3905
39.261177,15.5619135,grayscale,0,1596
39.691692,16.231758,grayscale,0,3083
3.8840444,21.930744,grayscale,6,2003
16.180368,-50.158394,grayscale,2,5030
-61.214252,-16.650381,grayscale,1,95
-11.159641,17.751215,grayscale,4,2757
-61.191345,-15.288648,grayscale,1,3413
-47.839874,7.1171613,grayscale,1,5488
8.622259,19.454203,grayscale,6,4827
-12.640133,24.253916,grayscale,5,1877
-48.472733,-13.784373,grayscale,1,2157
-26.139336,-29.279114,grayscale,3,4821
-11.147369,-4.5373454,grayscale,5,4953
49.015167,23.072273,grayscale,8,5525
-4.256837,4.4432654,grayscale,5,5381
-25.498798,-24.42012,grayscale,3,672
-51.442356,17.29965,grayscale,7,323
-42.94341,19.382288,grayscale,7,5436
-52.075203,5.351175,grayscale,7,5450
-4.55872,-10.259941,grayscale,5,6358
-22.226957,-19.814117,grayscale,3,372
-2.549841,-29.212454,grayscale,5,378
-9.431077,-5.7131677,grayscale,5,7706
-50.252514,-21.225153,grayscale,1,2178
15.87794,-36.125122,grayscale,2,5237
31.5383,18.128616,grayscale,0,5478
50.075928,-11.977123,grayscale,9,5452
-13.7522545,32.12125,grayscale,4,5623
-47.48797,-0.52249444,grayscale,7,6772
-8.448455,29.700918,grayscale,4,1111
-12.116925,-23.873909,grayscale,3,5528
-4.1519785,26.717724,grayscale,6,3777
-2.2108018,-4.831766,grayscale,5,2458
16.273888,-36.68003,grayscale,2,4921
58.179035,7.1319613,grayscale,8,3015
42.075863,16.62983,grayscale,8,7476
31.200478,-35.04876,grayscale,2,1520
14.00035,9.402504,grayscale,6,6713
-59.239857,-13.049639,grayscale,1,1852
-2.8219838,-28.68466,grayscale,5,2268
52.943058,5.945834,grayscale,8,151
3.7626438,19.439182,grayscale,6,890
-50.882767,-27.301483,grayscale,1,825
-28.379375,-24.795534,grayscale,3,2536
17.439205,-48.552685,grayscale,2,470
-60.516785,-18.147236,grayscale,1,5256
49.26417,-12.21282,grayscale,9,2011
22.936438,46.263832,grayscale,0,7150
3.8727734,18.914223,grayscale,6,449
-16.277124,36.101627,grayscale,4,2704
40.059254,16.637096,grayscale,0,3437
-25.006212,-11.391821,grayscale,3,3375
53.37306,1.2640408,grayscale,8,4552
-0.056254648,23.386047,grayscale,6,920
39.447353,15.756931,grayscale,0,2242
57.304867,7.2028804,grayscale,8,2745
-48.627842,-0.16225046,grayscale,7,1032
-18.90686,-26.008087,grayscale,3,365
-4.0849495,-11.392802,grayscale,5,4850
32.361942,40.148136,grayscale,0,4819
4.586851,21.786432,grayscale,6,7338
21.722116,45.7246,grayscale,0,7372
-50.282063,-27.875631,grayscale,1,1090
-15.608715,35.71899,grayscale,4,5062
14.000643,-33.31988,grayscale,2,981
2.3140824,1.1642684,grayscale,6,5857
-50.124695,-17.173433,grayscale,1,1986
-51.454086,-16.819933,grayscale,1,5560
20.594658,-42.77734,grayscale,2,1814
59.399708,7.6004767,grayscale,8,194
-61.995956,-16.415642,grayscale,1,1993
18.314095,-41.273487,grayscale,2,5333
47.556725,16.578308,grayscale,8,4311
20.424423,-41.09916,grayscale,2,7425
-1.8119591,-22.064081,grayscale,5,3889
-49.529953,12.57536,grayscale,7,4308
-15.388264,37.4397,grayscale,4,1960
31.874485,37.727673,grayscale,0,4399
15.182507,13.646554,grayscale,6,3191
-6.109346,-15.477545,grayscale,5,1626
-27.957916,-23.69265,grayscale,3,176
2.6417577,21.104362,grayscale,6,7726
-8.9665785,-0.51652884,grayscale,5,2334
20.341585,44.70485,grayscale,0,1648
-51.68892,1.740264,grayscale,7,6084
26.133461,43.180305,grayscale,0,3455
39.940376,-17.13085,grayscale,9,1468
-47.21739,-1.0784743,grayscale,7,1296
-14.444537,29.442108,grayscale,4,5213
53.93968,-19.628313,grayscale,9,7047
40.03563,-16.677078,grayscale,9,5360
17.901596,-31.214441,grayscale,2,5824
54.286377,1.6535839,grayscale,8,7460
-52.747177,15.357634,grayscale,7,4791
14.9402075,-35.812107,grayscale,2,6692
39.22483,-7.582564,grayscale,9,6931
54.197468,7.8594737,grayscale,8,667
0.80041534,19.97967,grayscale,6,7781
-16.809784,-10.269309,grayscale,3,7793
54.131752,-12.20268,grayscale,9,1411
-49.099705,7.5885835,grayscale,7,1473
-7.3733177,-5.568377,grayscale,5,7130
-46.568222,0.8293473,grayscale,7,1956
-17.607374,-9.431868,grayscale,5,6716
-1.0925486,-4.714222,grayscale,5,4106
8.3455105,18.434698,grayscale,6,3494
-15.778579,34.79672,grayscale,4,691
-39.137985,-13.144273,grayscale,1,5220
-27.498846,-28.598503,grayscale,3,4908
-60.92646,-15.744427,grayscale,1,7029
19.863266,41.76517,grayscale,0,4130
42.128525,-10.056693,grayscale,9,7938
-10.21435,-8.808537,grayscale,5,5101
50.864887,-15.347118,grayscale,9,1515
-14.928488,31.134565,grayscale,4,3287
60.63821,15.885744,grayscale,8,716
-47.966637,6.184258,grayscale,7,4236
-3.0943682,25.103188,grayscale,6,5408
-12.249652,-7.7177,grayscale,5,5496
-8.684673,26.699652,grayscale,4,3365
-13.458864,-24.905941,grayscale,3,4323
-9.96297,28.422129,grayscale,4,5467
-10.696597,-3.868037,grayscale,5,1644
54.949215,25.657402,grayscale,8,3948
-45.94523,14.38609,grayscale,7,6726
18.02984,-39.868805,grayscale,2,5395
-47.250183,8.409065,grayscale,7,1579
22.98827,43.256363,grayscale,0,5918
-4.3600307,-20.645916,grayscale,5,7041
-9.764455,34.91335,grayscale,4,506
5.7217093,20.910118,grayscale,6,4011
49.706844,-11.757652,grayscale,9,5981
18.951244,-40.194347,grayscale,2,409
-45.912556,-11.74269,grayscale,1,6954
12.552697,7.5095882,grayscale,6,7555
22.267511,46.73664,grayscale,0,3965
39.26352,-7.757237,grayscale,9,7266
19.544958,46.98772,grayscale,0,4785
14.527339,-34.935085,grayscale,2,6028
18.915897,-43.055313,grayscale,2,6503
-14.299544,-13.526784,grayscale,5,6414
12.968709,10.668681,grayscale,6,5382
-56.168186,-14.334414,grayscale,1,6836
-7.6200304,29.47774,grayscale,4,6508
-14.116767,33.979534,grayscale,4,3994
38.18563,-11.253852,grayscale,9,3942
-52.252342,15.709072,grayscale,7,3542
-22.180017,-19.663317,grayscale,3,6952
-29.207098,13.401988,grayscale,5,4290
54.210922,25.76624,grayscale,8,7446
-45.9838,-24.256989,grayscale,1,6169
-49.340252,-23.978859,grayscale,1,1109
-7.6447425,28.434158,grayscale,4,3179
-49.492767,14.695791,grayscale,7,7835
-50.82389,-25.051058,grayscale,1,7390
-3.3750257,-29.224342,grayscale,5,568
-9.5290985,33.6395,grayscale,4,4629
51.585056,6.1626997,grayscale,8,7138
38.693398,-9.413162,grayscale,9,5284
21.895548,50.318264,grayscale,0,3
-56.97276,-14.986197,grayscale,1,2690
-6.7649946,27.69901,grayscale,6,5858
-15.4547205,37.306202,grayscale,4,1266
-15.189832,33.518684,grayscale,4,3034
43.11102,-14.538263,grayscale,9,2655
-45.256344,18.431322,grayscale,7,6190
53.025894,4.5232015,grayscale,8,4170
51.57773,-15.556737,grayscale,9,7380
38.947178,-17.145542,grayscale,9,7752
23.734978,-7.8878527,grayscale,9,3996
-28.598606,-23.812408,grayscale,3,1204
42.94467,-13.485219,grayscale,9,1654
-4.293162,25.096672,grayscale,6,4746
-24.860683,-25.940174,grayscale,3,4590
29.187521,34.119297,grayscale,0,562
-6.2500396,29.799953,grayscale,6,7108
30.40019,32.327442,grayscale,0,5999
17.225943,-40.380417,grayscale,2,1403
-51.04579,14.693039,grayscale,7,4403
19.677706,-43.2672,grayscale,2,6332
17.962345,-38.27952,grayscale,2,6264
54.507286,-19.05629,grayscale,9,303
-20.223162,-30.10465,grayscale,3,791
21.327768,-41.979637,grayscale,2,3067
38.225708,15.242149,grayscale,0,484
-19.06745,-26.090778,grayscale,3,1370
43.37418,16.761858,grayscale,8,4069
15.543795,42.13134,grayscale,0,7373
-8.113923,32.74974,grayscale,3,4330
-9.892862,-19.17251,grayscale,5,5701
18.696627,42.772034,grayscale,0,7465
-25.625866,-11.304598,grayscale,3,1531
58.510025,7.482812,grayscale,8,4676
-26.543121,-11.877864,grayscale,3,4531
52.16551,25.40777,grayscale,8,706
44.034767,18.714067,grayscale,8,2844
16.355314,-36.8706,grayscale,2,3755
-44.28099,17.938433,grayscale,7,5848
39.95029,-17.651327,grayscale,9,2114
35.76176,10.983162,grayscale,0,3876
-20.16612,-29.804644,grayscale,3,677
-29.102385,-22.718584,grayscale,1,2116
-48.939484,10.661287,grayscale,7,4661
16.15088,13.898473,grayscale,6,2676
35.87111,37.24103,grayscale,0,3025
42.62349,-7.3260055,grayscale,9,4449
3.633461,19.666803,grayscale,6,977
52.002754,4.006608,grayscale,8,4990
16.62883,42.201683,grayscale,0,7309
-49.933628,15.044973,grayscale,7,1048
-27.21683,-12.4194,grayscale,3,3276
39.226322,-8.572777,grayscale,2,5512
-8.886167,33.312786,grayscale,4,7692
-61.628857,-14.136517,grayscale,1,1436
40.106083,-15.867034,grayscale,9,7544
-27.505724,-22.38468,grayscale,3,3383
24.668404,44.28299,grayscale,0,1977
39.869255,16.117823,grayscale,0,2750
5.7488813,20.35131,grayscale,6,7996
-9.886714,-3.843796,grayscale,5,6989
-7.466011,-27.272943,grayscale,3,1431
-7.778107,-24.59232,grayscale,3,7416
-13.075572,-7.0617905,grayscale,5,4547
16.911592,37.48221,grayscale,0,42
24.11735,44.461224,grayscale,0,5117
15.858727,14.232435,grayscale,6,4411
-8.476681,28.186882,grayscale,4,5789
13.360859,-35.358147,grayscale,2,483
-47.59516,1.2899203,grayscale,7,6650
-44.292213,-9.274252,grayscale,3,4881
-25.745201,-23.183905,grayscale,3,391
-50.833973,15.571431,grayscale,7,370
45.762257,-15.721383,grayscale,9,419
39.35061,-10.281694,grayscale,9,3318
51.7604,2.4207585,grayscale,8,4355
-8.969068,29.979513,grayscale,4,5402
-3.2836702,-7.625451,grayscale,5,5332
43.06516,-13.29605,grayscale,9,239
18.01762,-49.673706,grayscale,2,6271
44.91635,18.01115,grayscale,8,1129
-29.272924,13.370285,grayscale,5,2391
43.543312,-16.728199,grayscale,9,191
52.395836,-15.415298,grayscale,9,5447
-13.935555,35.86042,grayscale,4,6528
-31.458126,-17.071068,cue_conflict,3,2291
-26.022299,-12.369935,cue_conflict,3,4023
-32.88284,-16.12268,cue_conflict,3,2539
-30.489899,-8.636195,cue_conflict,3,6952
-14.355885,-23.589643,cue_conflict,3,4323
-19.946842,-14.113606,cue_conflict,3,6952
-4.0128736,-3.469902,cue_conflict,3,4323
-14.520837,-23.53549,cue_conflict,3,4323
-12.200254,-9.649016,cue_conflict,3,6952
-17.3582,-27.662613,cue_conflict,3,791
-31.028069,-17.175928,cue_conflict,3,2861
-32.51862,-16.984507,cue_conflict,3,2539
-27.674494,-12.248288,cue_conflict,3,4023
-21.170017,-17.073174,cue_conflict,3,6952
-16.00447,-27.617363,cue_conflict,3,677
-22.926054,-14.43645,cue_conflict,3,672
-16.460068,-14.120292,cue_conflict,3,7797
-17.321468,-27.853893,cue_conflict,3,791
-17.74486,-13.187016,cue_conflict,3,4330
-30.707703,-22.174812,cue_conflict,3,3914
-15.969037,-27.697296,cue_conflict,5,568
-8.628001,-1.2685976,cue_conflict,5,4570
-12.505564,-8.639837,cue_conflict,5,5496
-9.12309,0.5264469,cue_conflict,5,2334
-5.5068355,-21.095436,cue_conflict,5,7706
-8.209936,-7.5757155,cue_conflict,5,7776
-50.178635,-14.684617,cue_conflict,5,4290
-34.556274,-19.139095,cue_conflict,5,319
-7.31557,-0.3286929,cue_conflict,5,4570
-33.524334,-19.43333,cue_conflict,5,2623
-32.104435,-22.37481,cue_conflict,5,97
-9.226087,2.0682514,cue_conflict,5,6224
-14.184268,-15.166362,cue_conflict,5,2427
-34.175026,-19.488483,cue_conflict,5,319
-31.669395,-16.362488,cue_conflict,5,2427
-4.2814975,-3.6825786,cue_conflict,5,2458
-16.050276,-14.044056,cue_conflict,5,4850
-10.924609,-8.295367,cue_conflict,5,5101
-9.3442745,-3.7035856,cue_conflict,5,6989
-14.211443,-15.086865,cue_conflict,5,319
-8.208284,22.219114,cue_conflict,4,3994
-7.0396705,16.518723,cue_conflict,4,6528
-5.8863215,16.951628,cue_conflict,4,2898
-7.204444,17.3031,cue_conflict,4,2898
-8.236333,21.261965,cue_conflict,4,4054
-7.458143,15.971775,cue_conflict,4,5789
-17.296328,26.474789,cue_conflict,4,5402
-7.661355,16.01662,cue_conflict,4,1124
10.71076,2.4118438,cue_conflict,4,3458
-7.197863,17.189177,cue_conflict,4,6508
-19.009302,27.45087,cue_conflict,4,6288
-9.166071,20.649933,cue_conflict,4,3994
-10.176189,21.98605,cue_conflict,4,6097
-16.201103,29.90277,cue_conflict,4,3458
-8.183706,23.942448,cue_conflict,4,2399
-9.344531,25.328537,cue_conflict,4,5556
-17.885921,27.168217,cue_conflict,4,5402
-9.844699,17.49204,cue_conflict,4,2757
-11.056386,21.273485,cue_conflict,4,855
-9.176264,17.43045,cue_conflict,4,2757
-10.078716,21.467455,cue_conflict,6,4731
-8.621841,23.61689,cue_conflict,6,1667
-9.980397,21.141403,cue_conflict,6,2610
7.7030435,4.4375196,cue_conflict,6,5382
-6.6700487,19.163382,cue_conflict,6,929
6.313788,1.2002764,cue_conflict,6,964
-9.967117,22.923351,cue_conflict,6,3777
6.5212135,0.7505789,cue_conflict,6,4011
-9.721596,13.011835,cue_conflict,6,5082
-7.3947864,19.465786,cue_conflict,6,7726
-9.15766,12.820914,cue_conflict,6,5082
-35.87084,-16.268091,cue_conflict,6,5382
-3.5434704,23.22271,cue_conflict,6,3418
-7.8613997,19.78822,cue_conflict,6,1667
-6.7876897,24.377525,cue_conflict,6,3515
-5.8164353,18.094885,cue_conflict,6,4754
-8.540218,12.74477,cue_conflict,6,4341
6.654635,4.7703686,cue_conflict,6,3292
-9.510081,12.849064,cue_conflict,6,5082
-9.986377,22.8991,cue_conflict,6,3777
-45.30146,-18.494999,cue_conflict,1,5560
-30.5963,-22.496613,cue_conflict,1,2116
-63.24837,-24.743366,cue_conflict,1,3079
-48.96635,-19.78336,cue_conflict,1,2178
-49.921852,-6.0297823,cue_conflict,1,3413
-48.573677,-5.968143,cue_conflict,1,2095
-43.807224,3.0072563,cue_conflict,1,7033
-49.77708,-6.7559423,cue_conflict,1,95
-50.494278,-6.305887,cue_conflict,1,2070
-49.163036,-20.398214,cue_conflict,1,261
-49.994015,-9.091335,cue_conflict,1,95
-48.298122,-19.887787,cue_conflict,1,6805
-45.262547,-18.511705,cue_conflict,1,5560
-31.125746,-18.273062,cue_conflict,1,2116
-50.24462,-6.739886,cue_conflict,1,3413
-49.815647,-7.007043,cue_conflict,1,7955
-36.948853,-16.614923,cue_conflict,1,6954
-48.996593,-7.7043457,cue_conflict,1,7202
-30.591137,-8.630629,cue_conflict,1,7390
-48.18357,-8.174606,cue_conflict,1,5092
-34.773514,-17.905266,cue_conflict,7,1579
-48.37166,-11.839308,cue_conflict,7,1711
-49.658215,-12.077475,cue_conflict,7,1703
-34.499264,-17.565456,cue_conflict,7,1440
-39.45286,-17.209648,cue_conflict,7,269
-43.454227,3.6059957,cue_conflict,7,2501
-49.634514,-11.016035,cue_conflict,7,6772
-37.893528,-16.574953,cue_conflict,7,1703
-42.33768,-8.909177,cue_conflict,7,3446
-37.756924,-16.513453,cue_conflict,7,4661
-48.588383,-10.882424,cue_conflict,7,1032
-48.602806,-12.008996,cue_conflict,7,1711
-37.52796,-15.227194,cue_conflict,7,1927
-50.37206,-11.260697,cue_conflict,7,1956
-48.402367,-5.5624075,cue_conflict,7,5719
-46.29781,-21.799183,cue_conflict,7,4403
-48.544815,-6.49965,cue_conflict,7,3867
-38.145596,-16.705803,cue_conflict,7,4704
-50.60192,-7.069746,cue_conflict,7,4172
-37.55408,-16.330278,cue_conflict,7,7270
22.829832,-14.747024,cue_conflict,2,4735
28.00361,-16.047707,cue_conflict,2,4735
24.226574,-14.998359,cue_conflict,2,2502
25.548231,-18.336407,cue_conflict,2,6244
31.089806,-18.685522,cue_conflict,2,3163
29.384232,-17.377455,cue_conflict,2,317
28.650133,-18.906326,cue_conflict,2,483
32.32723,-17.470331,cue_conflict,2,5333
25.518661,-18.592192,cue_conflict,2,5395
28.807661,-15.7554035,cue_conflict,2,714
26.807405,-17.824623,cue_conflict,2,1403
33.127644,-17.163237,cue_conflict,2,35
28.896273,-17.887001,cue_conflict,2,483
24.436394,-17.405487,cue_conflict,2,3024
32.031574,-17.589987,cue_conflict,2,4065
24.286963,-17.39204,cue_conflict,2,6503
28.181475,-18.833452,cue_conflict,2,5237
30.641024,-18.270927,cue_conflict,2,6028
26.08806,-19.067513,cue_conflict,2,6354
28.790424,-14.94731,cue_conflict,2,2082
28.1927,-15.104949,cue_conflict,9,805
23.698732,-21.809845,cue_conflict,9,131
26.560131,-16.310656,cue_conflict,9,5981
29.428898,-16.4559,cue_conflict,9,7752
22.085993,-14.402481,cue_conflict,9,5301
26.934471,-16.786495,cue_conflict,9,191
27.977417,-17.939943,cue_conflict,9,1022
29.048908,-16.570194,cue_conflict,9,1468
24.627478,-16.430723,cue_conflict,9,7380
26.801256,-33.35111,cue_conflict,9,7995
28.289001,-17.241608,cue_conflict,9,191
27.26925,-15.4221,cue_conflict,9,7047
27.862831,-17.979872,cue_conflict,9,1022
21.621513,-14.144513,cue_conflict,9,5452
26.06075,-15.11796,cue_conflict,9,191
26.749138,-16.483883,cue_conflict,9,2414
27.651165,-15.648137,cue_conflict,9,5572
32.686943,-18.531643,cue_conflict,9,2114
26.66811,-16.408615,cue_conflict,9,276
24.14903,-15.021634,cue_conflict,9,2414
33.34273,29.046143,cue_conflict,0,1977
33.22697,3.065948,cue_conflict,0,4617
31.930183,30.473436,cue_conflict,0,3965
32.83866,29.581797,cue_conflict,0,3
34.13263,27.449764,cue_conflict,0,42
33.970306,29.88277,cue_conflict,0,1648
35.496704,25.64352,cue_conflict,0,6844
33.987053,26.921675,cue_conflict,0,1553
41.754246,24.306772,cue_conflict,0,6986
38.301384,25.26677,cue_conflict,0,6609
38.099194,26.415041,cue_conflict,0,4893
38.259964,25.14441,cue_conflict,0,7009
39.152363,29.04339,cue_conflict,0,4819
40.401154,24.57574,cue_conflict,0,1596
38.831898,28.875675,cue_conflict,0,4615
36.502895,21.605862,cue_conflict,0,5918
34.34576,28.810915,cue_conflict,0,7634
33.57427,28.862669,cue_conflict,0,7634
39.13067,24.60421,cue_conflict,0,3083
36.713657,25.935022,cue_conflict,0,2750
35.197445,26.559185,cue_conflict,8,962
35.455597,26.439651,cue_conflict,8,667
37.96667,28.385292,cue_conflict,8,6434
42.285885,24.676374,cue_conflict,8,706
36.20788,27.145945,cue_conflict,8,2191
36.67862,26.642221,cue_conflict,8,4990
35.171165,27.340555,cue_conflict,8,4177
42.72036,24.609104,cue_conflict,8,5694
37.61192,27.93227,cue_conflict,8,6434
39.60617,24.764051,cue_conflict,8,716
34.763855,27.411413,cue_conflict,8,4177
35.614952,28.124325,cue_conflict,8,716
35.9846,28.720354,cue_conflict,8,6689
37.221703,26.953564,cue_conflict,8,151
36.79203,25.340633,cue_conflict,8,2340
34.84679,26.617954,cue_conflict,8,3948
36.61449,25.44888,cue_conflict,8,2109
35.427494,25.4448,cue_conflict,8,667
36.02078,26.160538,cue_conflict,8,4552
34.294807,26.088074,cue_conflict,8,1954
-27.471771,-26.784912,translation_32_right,3,632
45.109554,-11.494554,translation_32_right,9,131
-55.332455,1.3949062,translation_32_right,7,7081
55.685253,-16.99209,translation_32_right,9,1836
20.796576,47.312527,translation_32_right,0,6437
36.088173,40.713127,translation_32_right,0,6609
-44.969322,11.784813,translation_32_right,7,3467
-23.530397,-26.637772,translation_32_right,3,1401
15.979862,-33.130283,translation_32_right,2,1839
-18.176012,-30.400204,translation_32_right,3,4168
23.386375,-40.02105,translation_32_right,2,35
56.68372,11.61582,translation_32_right,8,4177
-45.82894,5.791894,translation_32_right,7,7270
-15.266094,1.2762312,translation_32_right,5,2265
-41.317898,20.268467,translation_32_right,7,3288
56.094936,8.858317,translation_32_right,8,5451
-25.66048,-14.442247,translation_32_right,3,4023
-52.96664,-27.75889,translation_32_right,1,261
-11.821642,0.3575085,translation_32_right,5,4570
-9.581373,-14.529455,translation_32_right,5,4966
-58.45801,-16.889557,translation_32_right,1,7955
-18.097546,31.642399,translation_32_right,4,6288
51.296207,18.795044,translation_32_right,8,7810
-53.59958,13.845458,translation_32_right,7,1927
-25.884596,-2.5939221,translation_32_right,1,1871
-1.7267679,-7.5140157,translation_32_right,5,6922
-22.319132,28.580751,translation_32_right,4,3512
1.0273552,14.869536,translation_32_right,6,4754
21.689943,-25.568827,translation_32_right,2,714
49.472496,14.12826,translation_32_right,8,2191
25.784029,44.032677,translation_32_right,0,4615
54.182167,19.334307,translation_32_right,8,4662
34.88052,-13.144992,translation_32_right,9,5915
-6.320754,10.659777,translation_32_right,4,766
16.058353,-52.313255,translation_32_right,2,5218
60.901104,9.10424,translation_32_right,8,2340
41.689495,13.9817095,translation_32_right,8,1954
50.383095,19.852106,translation_32_right,8,7875
6.841956,16.60631,translation_32_right,6,3418
36.611443,-5.0555315,translation_32_right,9,5572
-54.626568,2.074921,translation_32_right,7,5977
-53.104843,-26.317875,translation_32_right,1,5123
55.81771,-18.228704,translation_32_right,9,5851
54.5599,-13.562399,translation_32_right,9,4094
-2.0835855,13.848145,translation_32_right,6,4254
-54.14113,14.194356,translation_32_right,7,2501
-59.68533,-15.004594,translation_32_right,1,6938
-22.831017,26.33413,translation_32_right,4,171
-39.971554,-10.652695,translation_32_right,3,4215
54.919147,18.03873,translation_32_right,8,5705
-17.996859,30.123463,translation_32_right,4,3458
-41.932396,20.670193,translation_32_right,7,1220
58.312206,10.757962,translation_32_right,8,962
-10.69056,-21.330452,translation_32_right,5,2950
-3.1951272,-12.401882,translation_32_right,5,2623
30.649654,41.859127,translation_32_right,0,4539
16.699173,43.127785,translation_32_right,0,1553
-20.0137,22.674585,translation_32_right,4,4740
27.306208,44.825138,translation_32_right,0,6844
-41.307537,21.446924,translation_32_right,7,2668
-41.596924,21.779297,translation_32_right,7,3153
-12.789391,22.589203,translation_32_right,4,5135
-26.466726,-18.101324,translation_32_right,3,2291
-47.95414,-22.403963,translation_32_right,1,116
-31.889986,-28.051937,translation_32_right,3,7797
-29.00195,-20.419352,translation_32_right,3,4609
31.827938,35.167244,translation_32_right,0,81
-0.64499396,12.95928,translation_32_right,6,5580
25.53182,-38.883915,translation_32_right,2,3024
-2.516785,-26.759533,translation_32_right,5,2766
46.250706,12.711428,translation_32_right,8,5000
4.7091694,3.4459999,translation_32_right,6,2610
29.792814,16.151533,translation_32_right,0,2024
-22.877243,21.534616,translation_32_right,4,6097
9.713872,3.1444714,translation_32_right,6,964
22.530931,44.18476,translation_32_right,0,7634
52.682175,18.015776,translation_32_right,8,6434
16.917961,-52.393024,translation_32_right,2,5183
39.380413,12.075976,translation_32_right,0,6986
-2.4994032,-9.04927,translation_32_right,5,645
31.865591,41.54477,translation_32_right,0,3347
22.486917,-37.413597,translation_32_right,2,5677
54.29754,9.148751,translation_32_right,8,3412
-58.007587,-19.620905,translation_32_right,1,3937
-3.0132277,23.107746,translation_32_right,6,873
33.0481,-5.4977574,translation_32_right,9,2167
-35.091805,-22.724743,translation_32_right,3,6490
-11.420746,-14.776739,translation_32_right,3,738
23.762966,-35.10775,translation_32_right,2,6616
9.470532,2.362673,translation_32_right,6,4093
37.83615,-16.70858,translation_32_right,9,5788
59.05658,4.5474095,translation_32_right,8,7818
-42.679893,-15.372974,translation_32_right,1,304
23.877571,-31.222216,translation_32_right,2,2082
-50.159294,9.636656,translation_32_right,7,2746
-17.840048,7.3496757,translation_32_right,4,7944
55.724903,5.233181,translation_32_right,8,6689
37.608444,1.6220481,translation_32_right,9,2414
-0.43806195,21.816717,translation_32_right,6,3779
-46.883633,-12.668052,translation_32_right,1,2095
30.697672,43.50744,translation_32_right,0,7262
53.0045,26.211271,translation_32_right,8,5694
-2.0652807,-27.79978,translation_32_right,5,7413
-52.30629,-28.02524,translation_32_right,1,6805
-40.341244,-1.2633922,translation_32_right,7,3446
-38.975143,-1.7727522,translation_32_right,5,2807
-21.780922,28.241098,translation_32_right,4,7940
-41.264614,22.70231,translation_32_right,7,4172
-6.657317,-26.666584,translation_32_right,3,7744
16.58252,-33.175312,translation_32_right,2,1586
54.94597,8.898138,translation_32_right,8,7999
-53.360897,-12.885777,translation_32_right,1,6349
-48.855167,-26.772253,translation_32_right,1,6594
50.683624,24.844078,translation_32_right,8,2109
-63.611187,-22.325182,translation_32_right,1,3079
-42.36039,-10.383981,translation_32_right,1,2070
-14.274335,-6.1149135,translation_32_right,5,319
15.137621,43.581055,translation_32_right,0,2888
-12.165576,1.0481311,translation_32_right,5,6224
-23.076046,-0.41509014,translation_32_right,5,3353
23.480215,-36.833767,translation_32_right,2,6244
-49.396206,8.557921,translation_32_right,7,4704
-12.716638,0.11314299,translation_32_right,5,2427
46.371384,-14.240833,translation_32_right,9,7995
-20.85061,32.32757,translation_32_right,4,1124
-22.651968,-4.7326975,translation_32_right,1,6733
50.29013,-14.309643,translation_32_right,9,2062
36.843044,-11.576646,translation_32_right,9,805
-24.49678,-18.448616,translation_32_right,3,2028
26.748545,-37.24716,translation_32_right,2,2392
11.23689,7.4726915,translation_32_right,6,3292
-53.10728,17.895014,translation_32_right,7,1440
-53.01391,-17.231136,translation_32_right,1,1115
61.949814,8.284678,translation_32_right,8,4242
58.356014,4.174688,translation_32_right,8,2230
21.554276,-35.714836,translation_32_right,2,3163
16.710768,4.9664664,translation_32_right,6,545
2.1912837,-12.979739,translation_32_right,5,3863
-53.034103,4.1327624,translation_32_right,7,4748
-15.756913,25.553076,translation_32_right,4,2399
